idx,car_position_x,car_position_y,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
777,-0.719945,0.0399789,-91003.7,1.57079,0.5,0.744016
778,-0.669961,0.0415328,-10.5525,1.50726,0.5,1.11814
779,-0.620493,0.0472456,-3.76591,1.40528,0.5,1.23346
780,-0.573496,0.058205,-1.99132,1.27866,0.5,1.25323
781,-0.526972,0.0756767,-1.27198,1.14363,0.5,1.19954
782,-0.486004,0.0970391,-0.959598,1.03972,0.5,1.03422
783,-0.445472,0.123703,-0.751934,0.936718,0.5,0.989941
784,-0.408665,0.153759,-0.610733,0.837747,0.5,0.867232
785,-0.373744,0.188107,-0.512612,0.753792,0.5,0.798734
786,-0.340968,0.225821,-0.437571,0.677361,0.5,0.694871
787,-0.311771,0.264723,-0.380745,0.611401,0.5,0.600519
788,-0.28486,0.305699,-0.334387,0.551219,0.5,0.567631
789,-0.260111,0.348718,-0.295564,0.494827,0.5,0.493472
790,-0.238454,0.391603,-0.263743,0.441493,0.5,0.421871
791,-0.21834,0.43678,-0.236775,0.397212,0.5,0.350316
792,-0.199682,0.483581,-0.21357,0.362607,0.5,0.328534
793,-0.182812,0.530403,-0.193243,0.330065,0.5,0.291698
794,-0.167373,0.577759,-0.17526,0.301143,0.5,0.255922
795,-0.153285,0.625353,-0.159279,0.275208,0.5,0.250402
796,-0.140397,0.673378,-0.144902,0.250013,0.5,0.222757
797,-0.128612,0.721834,-0.132025,0.227871,0.5,0.194016
798,-0.117828,0.77053,-0.120439,0.208598,0.5,0.170142
799,-0.107921,0.81943,-0.109935,0.191682,0.5,0.168596
800,-0.098838,0.868491,-0.10037,0.174923,0.5,0.152187
801,-0.0905351,0.917703,-0.0917032,0.159782,0.5,0.134248
802,-0.0829313,0.967039,-0.0838282,0.146413,0.5,0.118488
803,-0.0759464,1.01648,-0.0766397,0.134605,0.5,0.117901
804,-0.0695437,1.06599,-0.0700719,0.122864,0.5,0.106578
805,-0.0636933,1.11559,-0.0640966,0.112243,0.5,0.0940698
806,-0.0583374,1.16524,-0.0586474,0.102863,0.5,0.0830537
807,-0.0534189,1.21495,-0.0536587,0.0945773,0.5,0.0827113
808,-0.0489111,1.2647,-0.049094,0.0863336,0.5,0.0747915
809,-0.0447932,1.31449,-0.0470625,0.0811248,0.5,0.0660269
810,-0.041024,1.3643,-0.0527825,0.0844898,0.5,0.0583057
811,-0.0375631,1.41415,-0.0558213,0.0856601,0.5,0.0580896
812,-0.0343915,1.46402,-0.0600645,0.0879405,0.5,0.0525372
813,-0.0314945,1.5139,-0.0653292,0.0916971,0.5,0.0463865
814,-0.0288431,1.5638,-0.0835549,0.108904,0.5,0.0409674
815,-0.0264088,1.61372,-0.091346,0.11622,0.5,0.040824
816,-0.0241781,1.66365,-0.0997064,0.124117,0.5,0.0369261
817,-0.0221406,1.71359,-0.108553,0.132892,0.5,0.0326063
818,-0.020276,1.76353,-0.13511,0.159108,0.5,0.0288
819,-0.0185642,1.81349,-0.145525,0.170234,0.5,0.028702
820,-0.0169955,1.86345,-0.156225,0.181709,0.5,0.0259641
821,-0.0155627,1.91341,-0.167151,0.193733,0.5,0.0229294
822,-0.0142516,1.96338,-0.200585,0.226779,0.5,0.0202547
823,-0.0130479,2.01335,-0.212625,0.240438,0.5,0.0201866
824,-0.0119449,2.06333,-0.224791,0.254301,0.5,0.0182626
825,-0.0109375,2.11331,-0.237034,0.268486,0.5,0.0161295
826,-0.0100157,2.16329,-0.276866,0.306915,0.5,0.0142499
827,-0.0091694,2.21328,-0.289978,0.322198,0.5,0.0142015
828,-0.00839391,2.26326,-0.303119,0.337566,0.5,0.012849
829,-0.00768566,2.31325,-0.316237,0.353082,0.5,0.0113496
830,-0.00703755,2.36324,-0.362444,0.395584,0.5,0.0100283
831,-0.00644256,2.41323,-0.376294,0.411734,0.5,0.00999409
832,-0.00589735,2.46322,-0.390108,0.427865,0.5,0.00904346
833,-0.00539942,2.51321,-0.40383,0.444,0.5,0.00798968
834,-0.00494377,2.56321,-0.456647,0.489223,0.5,0.00706149
835,-0.00452547,2.6132,-0.471027,0.505578,0.5,0.00703712
836,-0.00414216,2.6632,-0.485322,0.521826,0.5,0.00636898
837,-0.0037921,2.71319,-0.499472,0.537962,0.5,0.00562853
838,-0.00347177,2.76319,-0.55932,0.584519,0.5,0.00497565
839,-0.0031777,2.81318,-0.574098,0.600521,0.5,0.00495781
840,-0.00290824,2.86318,-0.588751,0.616344,0.5,0.00448811
841,-0.00266215,2.91318,-0.603219,0.631972,0.5,0.0039677
842,-0.00243697,2.96317,-0.67067,0.67854,0.5,0.00350871
843,-0.00223025,3.01317,-0.685764,0.693754,0.5,0.00349558
844,-0.00204083,3.06317,-0.700701,0.70874,0.5,0.00316561
845,-0.00186783,3.11317,-0.715421,0.723479,0.5,0.00280007
846,-0.00170952,3.16317,-0.791189,0.768914,0.5,0.00247772
847,-0.00156419,3.21316,-0.806558,0.783043,0.5,0.00246841
848,-0.00143101,3.26316,-0.821743,0.796919,0.5,0.00223661
849,-0.00130938,3.31316,-0.836682,0.810524,0.5,0.00198025
850,-0.00119807,3.36316,-0.921632,0.853942,0.5,0.0017541
851,-0.0010959,3.41316,-0.937267,0.866824,0.5,0.00174717
852,-0.00100227,3.46316,-0.952694,0.879448,0.5,0.00158419
853,-0.000916765,3.51316,-0.967851,0.891798,0.5,0.00140345
854,-0.000838527,3.56316,-1.06301,0.9326,0.5,0.0012443
855,-0.000766708,3.61316,-1.07893,0.944183,0.5,0.00123868
856,-0.000700898,3.66316,-1.09462,0.955518,0.5,0.00112397
857,-0.000640789,3.71315,-1.11002,0.966592,0.5,0.000997556
858,-0.000585779,3.76315,-1.21661,1.00444,0.5,0.000886212
859,-0.000535272,3.81315,-1.23287,1.01476,0.5,0.000882545
860,-0.000488982,3.86315,-1.24888,1.02484,0.5,0.000802512
861,-0.000446697,3.91315,-1.26457,1.03469,0.5,0.000714058
862,-0.000407997,3.96315,-1.38404,1.06946,0.5,0.000636235
863,-0.00037247,4.01315,-1.40072,1.07859,0.5,0.000632878
864,-0.000339916,4.06315,-1.41712,1.08751,0.5,0.000576565
865,-0.000310185,4.11315,-1.4332,1.09621,0.5,0.000514266
866,-0.000282982,4.16315,-1.56728,1.12793,0.5,0.000459044
867,-0.000258015,4.21315,-1.5845,1.13598,0.5,0.000455909
868,-0.000235136,4.26315,-1.60142,1.14385,0.5,0.000416229
869,-0.000214235,4.31315,-1.618,1.15153,0.5,0.000373019
870,-0.000195102,4.36315,-1.76875,1.18032,0.5,0.000334874
871,-0.000177532,4.41315,-1.78666,1.18741,0.5,0.000332587
872,-0.000161423,4.46315,-1.80427,1.19434,0.5,0.000305325
873,-0.000146699,4.51315,-1.82152,1.20111,0.5,0.000275563
874,-0.000133216,4.56315,-1.99143,1.22716,0.5,0.000248892
875,-0.000120835,4.61315,-2.01027,1.2334,0.5,0.000247302
876,-0.000109487,4.66315,-2.0288,1.23951,0.5,0.000228082
877,-9.9122e-05,4.71315,-2.04695,1.24548,0.5,0.00020671
878,-8.96387e-05,4.76315,-2.23904,1.26898,0.5,0.00018789
879,-8.09376e-05,4.81315,-2.25911,1.27449,0.5,0.000185716
880,-7.29657e-05,4.86315,-2.27886,1.27989,0.5,0.000171907
881,-6.56807e-05,4.91315,-2.29823,1.28516,0.5,0.000157273
882,-5.90092e-05,4.96315,-2.51617,1.30633,0.5,0.000144414
883,-5.28798e-05,5.01315,-2.53787,1.31121,0.5,0.00014298
884,-4.72541e-05,5.06315,-2.55924,1.31598,0.5,0.000133881
885,-4.21024e-05,5.11315,-2.58023,1.32064,0.5,0.000124275
886,-3.73749e-05,5.16315,-2.82859,1.33969,0.5,0.000115896
887,-3.30239e-05,5.21315,-2.85246,1.34401,0.5,0.000114676
888,-2.90237e-05,5.26315,-2.876,1.34824,0.5,0.000108779
889,-2.53555e-05,5.31315,-2.89919,1.35239,0.5,0.000102519
890,-2.19878e-05,5.36315,-3.18368,1.36951,0.5,9.67681e-05
891,-1.88888e-05,5.41315,-3.21046,1.37335,0.5,9.5526e-05
892,-1.60393e-05,5.46315,-3.23693,1.37711,0.5,9.14573e-05
893,-1.3423e-05,5.51315,-3.26308,1.3808,0.5,8.72566e-05
894,-1.10146e-05,5.56315,-3.59091,1.39617,0.5,8.35857e-05
895,-8.78812e-06,5.61315,-3.62157,1.39959,0.5,8.25777e-05
896,-6.72454e-06,5.66315,-3.65197,1.40295,0.5,8.04822e-05
897,-4.80723e-06,5.71315,-3.68209,1.40624,0.5,7.84646e-05
898,-3.01478e-06,5.76315,-4.06246,1.42001,0.5,7.74067e-05
899,-1.32815e-06,5.81315,-4.09834,1.42307,0.5,7.78162e-05
900,2.63409e-07,5.86315,-4.13407,1.42607,0.5,7.77492e-05
901,1.76531e-06,5.91315,-4.16963,1.42902,0.5,7.79349e-05
902,3.18113e-06,5.96315,-4.61465,1.44134,0.5,7.8173e-05
903,4.51097e-06,6.01315,-4.6578,1.44408,0.5,7.79919e-05
904,5.7549e-06,6.06315,-4.70098,1.44677,0.5,7.7913e-05
905,6.91435e-06,6.11315,-4.74419,1.44942,0.5,7.76724e-05
906,7.99205e-06,6.16315,-5.26997,1.46041,0.5,7.72685e-05
907,8.99395e-06,6.21315,-5.32316,1.46287,0.5,7.57161e-05
908,9.93226e-06,6.26315,-5.37658,1.46529,0.5,7.54516e-05
909,1.08219e-05,6.31315,-5.43025,1.46767,0.5,7.59166e-05
910,1.16705e-05,6.36315,-6.05824,1.47744,0.5,7.69425e-05
911,1.24814e-05,6.41315,-6.12536,1.47965,0.5,7.6168e-05
912,1.32593e-05,6.46315,-6.19316,1.48183,0.5,7.73557e-05
913,1.40101e-05,6.51315,-6.26177,1.48396,0.5,7.87233e-05
914,1.47253e-05,6.56315,-7.02212,1.49262,0.5,8.00775e-05
915,1.53951e-05,6.61315,-7.1095,1.49461,0.5,7.85506e-05
916,1.60152e-05,6.66315,-7.19834,1.49657,0.5,7.83682e-05
917,1.65912e-05,6.71315,-7.28881,1.49849,0.5,7.87286e-05
918,1.71189e-05,6.76315,-8.22444,1.50612,0.5,7.90134e-05
919,1.75948e-05,6.81315,-8.34135,1.50791,0.5,7.62182e-05
920,1.80255e-05,6.86315,-8.4608,1.50966,0.5,7.55362e-05
921,1.84292e-05,6.91315,-8.5831,1.51139,0.5,7.58197e-05
922,1.88107e-05,6.96315,-9.75592,1.51806,0.5,7.64899e-05
923,1.91729e-05,7.01315,-9.91635,1.51966,0.5,7.47396e-05
924,1.95205e-05,7.06315,-10.0815,1.52123,0.5,7.56711e-05
925,1.98645e-05,7.11315,-10.252,1.52277,0.5,7.70232e-05
926,2.01969e-05,7.16315,-11.7568,1.52856,0.5,7.84083e-05
927,2.05101e-05,7.21315,-11.9854,1.52998,0.5,7.63517e-05
928,2.0798e-05,7.26315,-12.2229,1.53138,0.5,7.69746e-05
929,2.10679e-05,7.31315,-12.4703,1.53276,0.5,7.73508e-05
930,2.13081e-05,7.36315,-14.4584,1.53772,0.5,7.79221e-05
931,2.15145e-05,7.41315,-14.7973,1.53898,0.5,7.46138e-05
932,2.16865e-05,7.46315,-15.1521,1.54021,0.5,7.43218e-05
933,2.18429e-05,7.51315,-15.5247,1.54143,0.5,7.43803e-05
934,2.19826e-05,7.56315,-18.2465,1.54561,0.5,7.48447e-05
935,2.21077e-05,7.61315,-18.7692,1.54672,0.5,7.22033e-05
936,2.22253e-05,7.66315,-19.3219,1.54779,0.5,7.27437e-05
937,2.23492e-05,7.71315,-19.909,1.54885,0.5,7.41326e-05
938,2.2475e-05,7.76315,-23.8095,1.55231,0.5,7.53595e-05
939,2.25949e-05,7.81315,-24.6633,1.55326,0.5,7.32527e-05
940,2.27059e-05,7.86315,-25.5797,1.55418,0.5,7.37952e-05
941,2.28141e-05,7.91315,-26.5682,1.55508,0.5,7.47605e-05
942,2.29087e-05,7.96315,-32.517,1.55787,0.5,7.55357e-05
943,2.29809e-05,8.01315,-34.0221,1.55867,0.5,7.24412e-05
944,2.30323e-05,8.06315,-35.664,1.55944,0.5,7.24336e-05
945,2.30738e-05,8.11315,-37.4664,1.56019,0.5,7.25986e-05
946,2.3104e-05,8.16315,-47.3305,1.56235,0.5,7.31793e-05
947,2.31241e-05,8.21315,-50.2377,1.56299,0.5,7.0285e-05
948,2.31427e-05,8.26315,-53.4849,1.56361,0.5,7.05483e-05
949,2.31639e-05,8.31315,-57.1404,1.56421,0.5,7.16721e-05
950,2.31873e-05,8.36315,-75.57,1.56579,0.5,7.28263e-05
951,2.32149e-05,8.41315,-82.0202,1.56628,0.5,7.03231e-05
952,2.32491e-05,8.46315,-89.4959,1.56675,0.5,7.1455e-05
953,2.32855e-05,8.51315,-98.2513,1.56719,0.5,7.28405e-05
954,2.33235e-05,8.56315,-139.767,1.56825,0.5,7.38354e-05
955,2.33481e-05,8.61315,-157.723,1.56859,0.5,7.09408e-05
956,2.33584e-05,8.66315,-179.763,1.56891,0.5,7.10152e-05
957,2.33657e-05,8.71315,-207.359,1.5692,0.5,7.19108e-05
958,2.33652e-05,8.76315,-336.5,1.56981,0.5,7.23982e-05
959,2.33548e-05,8.81315,-409.814,1.57,0.5,6.93797e-05
960,2.33429e-05,8.86315,-510.903,1.57018,0.5,6.97709e-05
961,2.33245e-05,8.91315,-655.968,1.57033,0.5,7.03881e-05
962,2.3302e-05,8.96315,-1441.03,1.57058,0.5,7.12165e-05
963,2.32749e-05,9.01315,-2154.2,1.57066,0.5,6.83478e-05
964,2.32461e-05,9.06315,-3522.86,1.57071,0.5,6.86861e-05
965,2.32082e-05,9.11315,-6710.96,1.57075,0.5,6.92489e-05
966,2.31625e-05,9.16315,3.96846e+08,-1.5708,0.5,6.98027e-05
967,2.31077e-05,9.21315,-867777,1.5708,0.5,6.66668e-05
968,2.30459e-05,9.26315,-355747,1.57077,0.5,6.67059e-05
969,2.29686e-05,9.31315,-309465,1.57079,0.5,0.623367
970,-0.00175231,9.36374,-9.37757,1.49862,0.5,1.10964
971,-0.0080786,9.4136,-3.49981,1.39085,0.5,1.20475
972,-0.0195311,9.46173,-2.00643,1.27844,0.5,1.21
973,-0.036657,9.50851,-1.33926,1.16271,0.5,1.18744
974,-0.0593119,9.55386,-0.977457,1.05025,0.5,1.06608
975,-0.086568,9.59613,-0.759493,0.946614,0.5,1.01003
976,-0.118547,9.63626,-0.612877,0.851631,0.5,0.889694
977,-0.152838,9.67191,-0.508174,0.760716,0.5,0.837101
978,-0.188981,9.70327,-0.430704,0.67324,0.5,0.719954
979,-0.228919,9.73271,-0.371843,0.598118,0.5,0.598103
980,-0.271094,9.75947,-0.325977,0.534417,0.5,0.542864
981,-0.315048,9.7837,-0.28807,0.474041,0.5,0.45885
982,-0.360242,9.80545,-0.257316,0.423781,0.5,0.375417
983,-0.405419,9.82479,-0.232353,0.38655,0.5,0.345143
984,-0.452111,9.84279,-0.209998,0.350736,0.5,0.304369
985,-0.499138,9.85905,-0.190415,0.316567,0.5,0.263183
986,-0.546999,9.87395,-0.173209,0.288564,0.5,0.221835
987,-0.594969,9.88759,-0.157982,0.266301,0.5,0.217461
988,-0.643214,9.90017,-0.144129,0.244756,0.5,0.197767
989,-0.691721,9.91176,-0.131564,0.225145,0.5,0.17742
990,-0.740449,9.92245,-0.12013,0.207541,0.5,0.178682
991,-0.78936,9.93228,-0.109692,0.189815,0.5,0.162582
992,-0.83844,9.94128,-0.100224,0.173676,0.5,0.144182
993,-0.887663,9.94954,-0.0916168,0.159358,0.5,0.127789
994,-0.937004,9.95714,-0.0837566,0.146664,0.5,0.127709
995,-0.986438,9.96412,-0.0765711,0.133983,0.5,0.11577
996,-1.03596,9.97046,-0.0700541,0.121302,0.5,0.102413
997,-1.08556,9.97624,-0.0641521,0.111116,0.5,0.0875552
998,-1.13522,9.98156,-0.0587478,0.102409,0.5,0.0871284
999,-1.18493,9.98645,-0.0537908,0.0937508,0.5,0.0791655
1000,-1.23469,9.99092,-0.0492606,0.0858805,0.5,0.0703389
1001,-1.28448,9.99503,-0.0512973,0.0853404,0.5,0.0625229
1002,-1.3343,9.99881,-0.0528316,0.0848003,0.5,0.0627745
1003,-1.38414,10.0023,-0.0557918,0.0855119,0.5,0.0570435
1004,-1.43401,10.0054,-0.0599536,0.0878655,0.5,0.0505511
1005,-1.48389,10.0084,-0.0760942,0.102774,0.5,0.0447817
1006,-1.5338,10.011,-0.0831014,0.109033,0.5,0.0447433
1007,-1.58371,10.0135,-0.0907677,0.11593,0.5,0.0405453
1008,-1.63364,10.0157,-0.0989998,0.123794,0.5,0.0358556
1009,-1.68357,10.0178,-0.123994,0.148333,0.5,0.0317089
1010,-1.73352,10.0196,-0.133938,0.158742,0.5,0.0316165
1011,-1.78347,10.0214,-0.144212,0.169535,0.5,0.0286187
1012,-1.83343,10.0229,-0.154757,0.180937,0.5,0.025289
1013,-1.8834,10.0244,-0.186825,0.212663,0.5,0.0223509
1014,-1.93337,10.0257,-0.19856,0.225837,0.5,0.0222681
1015,-1.98334,10.0269,-0.21045,0.239242,0.5,0.0201493
1016,-2.03332,10.028,-0.222444,0.253015,0.5,0.0178008
1017,-2.08329,10.029,-0.26097,0.29041,0.5,0.01573
1018,-2.13328,10.03,-0.273877,0.305391,0.5,0.0156662
1019,-2.18326,10.0308,-0.286832,0.320483,0.5,0.0141737
1020,-2.23325,10.0316,-0.299783,0.335758,0.5,0.0125212
1021,-2.28323,10.0323,-0.344672,0.377506,0.5,0.0110645
1022,-2.33322,10.0329,-0.358381,0.393513,0.5,0.0110176
1023,-2.38321,10.0335,-0.372066,0.409523,0.5,0.00996834
1024,-2.43321,10.0341,-0.385674,0.425566,0.5,0.00880723
1025,-2.4832,10.0346,-0.437116,0.470324,0.5,0.007784
1026,-2.53319,10.0351,-0.451395,0.486672,0.5,0.00775064
1027,-2.58319,10.0355,-0.465599,0.50293,0.5,0.00701378
1028,-2.63318,10.0359,-0.47967,0.5191,0.5,0.00619838
1029,-2.68318,10.0362,-0.538051,0.565479,0.5,0.00547968
1030,-2.73317,10.0365,-0.552754,0.581584,0.5,0.00545548
1031,-2.78317,10.0368,-0.56734,0.597523,0.5,0.00493753
1032,-2.83316,10.0371,-0.581751,0.613283,0.5,0.00436449
1033,-2.88316,10.0373,-0.647613,0.659935,0.5,0.00385941
1034,-2.93316,10.0376,-0.662648,0.675332,0.5,0.00384167
1035,-2.98316,10.0378,-0.677534,0.690511,0.5,0.00347784
1036,-3.03315,10.038,-0.692209,0.70545,0.5,0.00307564
1037,-3.08315,10.0381,-0.766237,0.751186,0.5,0.00272134
1038,-3.13315,10.0383,-0.781554,0.765549,0.5,0.00270885
1039,-3.18315,10.0384,-0.796694,0.779663,0.5,0.00245378
1040,-3.23315,10.0386,-0.811594,0.793509,0.5,0.00217177
1041,-3.28315,10.0387,-0.89462,0.837385,0.5,0.00192324
1042,-3.33314,10.0388,-0.910205,0.850525,0.5,0.001914
1043,-3.38314,10.0389,-0.925586,0.863407,0.5,0.00173468
1044,-3.43314,10.039,-0.940703,0.876014,0.5,0.00153643
1045,-3.48314,10.0391,-1.03372,0.917374,0.5,0.00136167
1046,-3.53314,10.0392,-1.04959,0.929219,0.5,0.00135449
1047,-3.58314,10.0392,-1.06523,0.940812,0.5,0.00122851
1048,-3.63314,10.0393,-1.08058,0.952141,0.5,0.00108953
1049,-3.68314,10.0394,-1.18477,0.990597,0.5,0.000967233
1050,-3.73314,10.0394,-1.20096,1.00116,0.5,0.000962206
1051,-3.78314,10.0395,-1.2169,1.01149,0.5,0.000874276
1052,-3.83314,10.0395,-1.23253,1.02158,0.5,0.000777267
1053,-3.88314,10.0396,-1.3493,1.05697,0.5,0.000691817
1054,-3.93314,10.0396,-1.36589,1.06633,0.5,0.000687966
1055,-3.98314,10.0396,-1.38221,1.07548,0.5,0.000626194
1056,-4.03314,10.0397,-1.3982,1.0844,0.5,0.000558004
1057,-4.08314,10.0397,-1.52921,1.11673,0.5,0.000497865
1058,-4.13314,10.0397,-1.54631,1.12499,0.5,0.000494468
1059,-4.18314,10.0397,-1.56312,1.13306,0.5,0.000451011
1060,-4.23314,10.0398,-1.57959,1.14093,0.5,0.000403313
1061,-4.28314,10.0398,-1.72682,1.1703,0.5,0.000361422
1062,-4.33314,10.0398,-1.74459,1.17757,0.5,0.000358922
1063,-4.38314,10.0398,-1.76205,1.18468,0.5,0.000328855
1064,-4.43314,10.0398,-1.77915,1.19162,0.5,0.000295903
1065,-4.48314,10.0399,-1.945,1.2182,0.5,0.000266931
1066,-4.53314,10.0399,-1.96364,1.22461,0.5,0.000264878
1067,-4.58314,10.0399,-1.98197,1.23087,0.5,0.000243831
1068,-4.63313,10.0399,-1.99993,1.23699,0.5,0.000220749
1069,-4.68313,10.0399,-2.1873,1.26099,0.5,0.000200399
1070,-4.73313,10.0399,-2.2071,1.26664,0.5,0.000198367
1071,-4.78313,10.0399,-2.22658,1.27217,0.5,0.000183618
1072,-4.83313,10.0399,-2.24568,1.27757,0.5,0.000167489
1073,-4.88313,10.0399,-2.45812,1.2992,0.5,0.000153351
1074,-4.93313,10.0399,-2.47946,1.30419,0.5,0.000151524
1075,-4.98313,10.0399,-2.50048,1.30908,0.5,0.000141335
1076,-5.03313,10.04,-2.52111,1.31386,0.5,0.000130406
1077,-5.08313,10.04,-2.76298,1.33332,0.5,0.000120833
1078,-5.13313,10.04,-2.78638,1.33774,0.5,0.000119189
1079,-5.18313,10.04,-2.80944,1.34208,0.5,0.000112168
1080,-5.23313,10.04,-2.83214,1.34632,0.5,0.000104797
1081,-5.28314,10.04,-3.10888,1.36381,0.5,9.85748e-05
1082,-5.33314,10.04,-3.13499,1.36774,0.5,9.75994e-05
1083,-5.38314,10.04,-3.16079,1.37159,0.5,9.37367e-05
1084,-5.43314,10.04,-3.18626,1.37537,0.5,8.98622e-05
1085,-5.48314,10.04,-3.50473,1.39107,0.5,8.66865e-05
1086,-5.53314,10.04,-3.53452,1.39457,0.5,8.61631e-05
1087,-5.58314,10.04,-3.56407,1.39801,0.5,8.36762e-05
1088,-5.63314,10.04,-3.59334,1.40138,0.5,8.07965e-05
1089,-5.68314,10.04,-3.96241,1.41546,0.5,7.80987e-05
1090,-5.73314,10.04,-3.99719,1.41859,0.5,7.65545e-05
1091,-5.78314,10.04,-4.03177,1.42166,0.5,7.46929e-05
1092,-5.83314,10.04,-4.06611,1.42467,0.5,7.34964e-05
1093,-5.88314,10.04,-4.49703,1.43727,0.5,7.34318e-05
1094,-5.93314,10.04,-4.53841,1.44006,0.5,7.43138e-05
1095,-5.98314,10.04,-4.57976,1.44281,0.5,7.60129e-05
1096,-6.03314,10.04,-4.6211,1.44551,0.5,7.79831e-05
1097,-6.08314,10.04,-5.12908,1.45676,0.5,7.96183e-05
1098,-6.13314,10.04,-5.18,1.45928,0.5,7.94668e-05
1099,-6.18314,10.04,-5.2312,1.46175,0.5,7.91762e-05
1100,-6.23314,10.04,-5.28269,1.46418,0.5,7.83973e-05
1101,-6.28314,10.04,-5.88844,1.4742,0.5,7.71606e-05
1102,-6.33314,10.04,-5.95263,1.47646,0.5,7.41578e-05
1103,-6.38314,10.04,-6.01731,1.47868,0.5,7.29196e-05
1104,-6.43314,10.04,-6.08254,1.48086,0.5,7.28893e-05
1105,-6.48314,10.04,-6.81349,1.48974,0.5,7.37173e-05
1106,-6.53314,10.04,-6.89593,1.49176,0.5,7.30973e-05
1107,-6.58314,10.04,-6.97955,1.49376,0.5,7.47374e-05
1108,-6.63314,10.04,-7.06458,1.49572,0.5,7.70628e-05
1109,-6.68314,10.04,-7.96048,1.50355,0.5,7.92196e-05
1110,-6.73314,10.04,-8.07031,1.50537,0.5,7.82828e-05
1111,-6.78314,10.04,-8.18267,1.50716,0.5,7.86976e-05
1112,-6.83314,10.04,-8.29787,1.50893,0.5,7.89093e-05
1113,-6.88314,10.04,-9.41752,1.51579,0.5,7.8429e-05
1114,-6.93314,10.04,-9.56854,1.51743,0.5,7.46014e-05
1115,-6.98314,10.04,-9.72363,1.51904,0.5,7.31589e-05
1116,-7.03314,10.04,-9.88321,1.52062,0.5,7.27637e-05
1117,-7.08314,10.04,-11.3123,1.52658,0.5,7.3019e-05
1118,-7.13314,10.04,-11.5245,1.52803,0.5,7.07832e-05
1119,-7.18314,10.04,-11.744,1.52946,0.5,7.17074e-05
1120,-7.23314,10.04,-11.9719,1.53087,0.5,7.36052e-05
1121,-7.28314,10.04,-13.8461,1.53599,0.5,7.56487e-05
1122,-7.33314,10.04,-14.157,1.53728,0.5,7.43254e-05
1123,-7.38314,10.04,-14.4825,1.53854,0.5,7.53906e-05
1124,-7.43314,10.04,-14.8246,1.53979,0.5,7.64707e-05
1125,-7.48314,10.04,-17.3726,1.54413,0.5,7.68851e-05
1126,-7.53314,10.04,-17.8521,1.54526,0.5,7.33348e-05
1127,-7.58314,10.04,-18.3584,1.54638,0.5,7.23258e-05
1128,-7.63314,10.04,-18.8948,1.54747,0.5,7.18896e-05
1129,-7.68314,10.04,-22.5124,1.55107,0.5,7.16827e-05
1130,-7.73314,10.04,-23.2832,1.55205,0.5,6.85083e-05
1131,-7.78314,10.04,-24.1062,1.553,0.5,6.8954e-05
1132,-7.83314,10.04,-24.9893,1.55393,0.5,7.04215e-05
1133,-7.88314,10.04,-30.4198,1.55685,0.5,7.20803e-05
1134,-7.93314,10.04,-31.7461,1.55767,0.5,7.05668e-05
1135,-7.98314,10.04,-33.1892,1.55847,0.5,7.20684e-05
1136,-8.03314,10.04,-34.7706,1.55925,0.5,7.37875e-05
1137,-8.08314,10.04,-43.6082,1.56154,0.5,7.48371e-05
1138,-8.13314,10.04,-46.1416,1.56221,0.5,7.16574e-05
1139,-8.18314,10.04,-48.9601,1.56286,0.5,7.10222e-05
1140,-8.23314,10.04,-52.1172,1.56349,0.5,7.07754e-05
1141,-8.28314,10.04,-68.2185,1.56519,0.5,7.05565e-05
1142,-8.33314,10.04,-73.6668,1.56571,0.5,6.70876e-05
1143,-8.38314,10.04,-79.9287,1.5662,0.5,6.73022e-05
1144,-8.43314,10.04,-87.1994,1.56668,0.5,6.78882e-05
1145,-8.48314,10.04,-121.92,1.56784,0.5,6.83733e-05
1146,-8.53314,10.04,-136.26,1.56821,0.5,6.54082e-05
1147,-8.58314,10.04,-153.681,1.56855,0.5,6.56849e-05
1148,-8.63314,10.04,-175.169,1.56888,0.5,6.59187e-05
1149,-8.68314,10.04,-275.178,1.56957,0.5,6.60115e-05
1150,-8.73314,10.04,-328.83,1.5698,0.5,6.26174e-05
1151,-8.78314,10.04,-401.179,1.57,0.5,6.23422e-05
1152,-8.83314,10.04,-502.153,1.57017,0.5,6.19036e-05
1153,-8.88314,10.04,-1024.79,1.57049,0.5,6.11764e-05
1154,-8.93314,10.04,-1464.86,1.57059,0.5,5.68511e-05
1155,-8.98314,10.04,-2273.81,1.57067,0.5,5.53713e-05
1156,-9.03314,10.04,-4058.92,1.57073,0.5,5.34728e-05
1157,-9.08314,10.04,-2.94626e+07,1.5708,0.5,5.09817e-05
1158,-9.13314,10.04,4.73724e+07,-1.5708,0.5,4.46813e-05
1159,-9.18314,10.04,-79845.7,1.57079,0.5,4.06904e-05
1160,-9.23314,10.04,-62357.7,1.57078,0.5,3.58101e-05
1161,-9.28314,10.04,-48699.5,1.57078,0.5,0.746723
1162,-9.33311,10.0385,-11.1183,1.51078,0.5,1.12196
1163,-9.38288,10.0332,-3.93785,1.41343,0.5,1.33307
1164,-9.42995,10.0226,-2.02437,1.28534,0.5,1.2775
1165,-9.47582,10.0057,-1.30521,1.15752,0.5,1.22224
1166,-9.51998,9.98327,-0.953679,1.04334,0.5,1.07417
1167,-9.55939,9.95713,-0.734294,0.927244,0.5,1.01226
