idx,car_position_x,car_position_y,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
708,-5.30059,0.0374652,0.00253491,0.00804731,0.500106,-0.170243
709,-5.25039,0.0375342,0.00246597,-0.0111485,0.498105,0.188002
710,-5.20014,0.0376812,0.00231887,0.00594099,0.50488,-0.187934
711,-5.15008,0.0378342,0.002166,-0.0127036,0.500646,0.183399
712,-5.09982,0.0380704,0.00192963,0.00434625,0.50078,-0.197718
713,-5.04976,0.0383067,0.00169346,-0.014454,0.499669,0.176121
714,-4.99948,0.0386344,0.0013656,0.00260425,0.501063,-0.208334
715,-4.94947,0.0389514,0.00104869,-0.0159273,0.49982,0.167183
716,-4.89925,0.0393381,0.000661937,0.00143979,0.500785,-0.217009
717,-4.84919,0.0396925,0.000307524,-0.0161302,0.499376,0.160066
718,-4.79905,0.0400763,-7.62579e-05,0.00160874,0.50249,-0.218849
719,-4.74902,0.0404048,-0.000404864,-0.0155179,0.501283,0.157463
720,-4.69889,0.040731,-0.000730985,0.0034521,0.499685,-0.217459
721,-4.64875,0.0409456,-0.000945708,-0.0128903,0.500287,0.165133
722,-4.5986,0.0411238,-0.00112385,0.00661349,0.500509,-0.207768
723,-4.54847,0.0412006,-0.00120062,-0.0102307,0.501087,0.17828
724,-4.49828,0.041237,-0.00123709,0.00947001,0.500833,-0.199552
725,-4.44818,0.0411661,-0.00116612,-0.00723979,0.500937,0.192134
726,-4.39791,0.041065,-0.00106511,0.0121658,0.501009,-0.187546
727,-4.3478,0.0408589,-0.000858956,-0.00454648,0.500792,0.204219
728,-4.29753,0.0406686,-0.000668684,0.01365,0.501077,-0.174632
729,-4.24756,0.0403945,-0.00039455,-0.00324392,0.500515,0.208638
730,-4.19748,0.0401211,-0.000121097,0.014802,0.500396,-0.165299
731,-4.14752,0.0398346,0.000165367,-0.00374476,0.500325,0.214171
732,-4.09744,0.0396244,0.000375679,0.0130869,0.500154,-0.168751
733,-4.04756,0.0394419,0.000558078,-0.006136,0.499344,0.207702
734,-3.99764,0.0393242,0.000675815,0.011321,0.500219,-0.178652
735,-3.94785,0.0392208,0.000779242,-0.00748943,0.499946,0.203892
736,-3.89796,0.0391741,0.000825939,0.00998598,0.498456,-0.184047
737,-3.84811,0.0391313,0.000868729,-0.00881205,0.498809,0.199175
738,-3.79817,0.0391518,0.000848201,0.00866662,0.499786,-0.189615
739,-3.74831,0.0391727,0.000827349,-0.0101099,0.499002,0.193757
740,-3.69813,0.0393088,0.000691262,0.00636233,0.499147,-0.195359
741,-3.64829,0.0394484,0.000551603,-0.0126542,0.498715,0.180358
742,-3.59823,0.0396882,0.000311818,0.00425655,0.499645,-0.206133
743,-3.5484,0.0399299,7.00885e-05,-0.0145578,0.498785,0.170212
744,-3.49849,0.0402403,-0.000240288,0.0028491,0.499416,-0.215933
745,-3.44863,0.040531,-0.000531092,-0.0153616,0.498668,0.163179
746,-3.39857,0.0408914,-0.000891387,0.0024068,0.499791,-0.220926
747,-3.34868,0.0411856,-0.00118573,-0.0150462,0.498953,0.159044
748,-3.29873,0.0414827,-0.00148266,0.0040153,0.499425,-0.220287
749,-3.2488,0.0416983,-0.00169848,-0.0131378,0.498703,0.165983
750,-3.19882,0.0418801,-0.00188011,0.00634565,0.500408,-0.215024
751,-3.14888,0.0419747,-0.00197479,-0.0106898,0.499512,0.176181
752,-3.09879,0.042062,-0.00206206,0.00825291,0.500278,-0.206504
753,-3.04886,0.0420622,-0.00206231,-0.0089719,0.499661,0.182663
754,-2.99864,0.042088,-0.00208809,0.00938213,0.499735,-0.199319
755,-2.94875,0.0420248,-0.00202487,-0.00763502,0.499402,0.18563
756,-2.89856,0.0419781,-0.00197826,0.0108491,0.499001,-0.19156
757,-2.84865,0.0418489,-0.00184898,-0.00630032,0.498465,0.191532
758,-2.79859,0.041711,-0.00171113,0.0127127,0.500814,-0.185028
759,-2.74866,0.0414949,-0.0014949,-0.00454863,0.49925,0.202032
760,-2.69856,0.0412751,-0.00127528,0.0142984,0.500269,-0.177383
761,-2.64862,0.0409707,-0.000970665,-0.0031863,0.499659,0.211003
762,-2.5985,0.0407007,-0.000700776,0.0152931,0.497179,-0.170065
763,-2.5484,0.0403616,-0.000361649,-0.0023983,0.496898,0.217149
764,-2.49841,0.0401004,-0.000100427,0.014275,0.503211,-0.164743
765,-2.44868,0.0398485,0.000151529,-0.00457262,0.497966,0.210194
766,-2.39847,0.0397082,0.000291865,0.0111207,0.499242,-0.171951
767,-2.3484,0.0396351,0.000364889,-0.00860762,0.499318,0.195546
768,-2.29831,0.0396751,0.000324907,0.00760033,0.501946,-0.189204
769,-2.24826,0.0397863,0.000213746,-0.0126083,0.500576,0.18249
770,-2.19816,0.0400241,-2.40526e-05,0.00368191,0.501419,-0.209696
771,-2.14805,0.040315,-0.000315048,-0.0157359,0.501273,0.166271
772,-2.09789,0.0406903,-0.000690327,0.00131905,0.501625,-0.224509
773,-2.04769,0.0410559,-0.00105601,-0.0165233,0.502542,0.155082
774,-1.99717,0.0414903,-0.00149029,0.0010955,0.500066,-0.227417
775,-1.94692,0.0418241,-0.00136264,-0.0171542,0.502113,0.150146
776,-1.89655,0.042116,-0.00175656,0.00250812,0.501497,-0.232031
777,-1.84632,0.0422699,-0.0020164,-0.013452,0.502391,0.160535
778,-1.796,0.0423383,0.00102962,-0.0110424,0.501679,-0.216212
779,-1.74577,0.0422672,0.000100237,-0.0285861,0.501781,0.0654982
780,-1.69538,0.0421498,-0.000946489,-0.0100418,0.501886,-0.247547
781,-1.64514,0.0417113,0.00155098,-0.038367,0.501702,0.0917654
782,-1.59478,0.0408689,6.47605e-07,-0.0141905,0.501958,-0.319647
783,-1.54461,0.0396296,-0.00092244,-0.0255395,0.501195,0.128858
784,-1.49414,0.0380339,0.00241189,-0.0303803,0.503048,-0.246174
785,-1.44395,0.0360275,0.000785426,-0.0425459,0.503205,0.00357136
786,-1.39352,0.0336558,-0.000981644,-0.0134979,0.500547,-0.237742
787,-1.34324,0.0306701,0.00242879,-0.0466495,0.502157,0.142227
788,-1.29326,0.0271095,0.000331228,-0.0105709,0.502882,-0.29188
789,-1.24345,0.0232256,-0.000373487,-0.0210439,0.50054,0.2788
790,-1.19346,0.0190434,0.00216299,0.00158759,0.499789,-0.147237
791,-1.1437,0.0145852,0.00183821,-0.0103029,0.499495,0.381761
792,-1.09389,0.0100337,0.00326807,0.0333031,0.5002,-0.012151
793,-1.04423,0.00563791,0.00417589,0.000464948,0.498217,0.610429
794,-0.994352,0.00172333,0.00490847,0.0245086,0.498981,0.0600258
795,-0.944542,-0.00133731,-0.00302691,-0.0392922,0.497598,0.658745
796,-0.894791,-0.00336724,-0.00457984,-0.0677572,0.499073,-0.147821
797,-0.845232,-0.0041906,-0.0255971,-0.1822,0.495635,0.343718
798,-0.795448,-0.00377591,-0.0369587,-0.157367,0.497795,-0.758114
799,-0.746011,-0.00233218,-0.0679404,-0.388478,0.495935,0.215479
800,-0.696436,1.29922e-05,-0.085917,-0.31431,0.495936,-1
801,-0.646944,0.00285486,-0.111462,-0.300975,0.48749,0.295878
802,-0.597358,0.00594761,-0.143406,-0.407902,0.49765,-0.309097
803,-0.547989,0.00916554,-0.173539,-0.354727,0.46932,1
804,-0.498407,0.012618,-0.17795,-0.11647,0.502176,0.623184
805,-0.449019,0.0162323,-0.235462,-0.257232,0.447066,1
806,-0.39986,0.0218539,-0.216012,-0.165142,0.44605,1
807,-0.352946,0.0306677,-0.143096,-0.0721449,0.449428,1
808,-0.310859,0.0426982,-0.0506713,-0.0340434,0.425618,1
809,-0.271302,0.0584139,-0.0150618,0.0511997,0.476929,1
810,-0.233428,0.0777777,0.00226205,0.092589,0.441138,1
811,-0.194512,0.102714,0.0104076,0.105119,0.445404,1
812,-0.161884,0.128653,-0.00743693,0.130896,0.449931,1
813,-0.131553,0.158134,-0.0127262,0.0746233,0.464092,1
814,-0.103492,0.191424,-0.030092,-0.00237451,0.438352,0.986048
815,-0.0779326,0.228414,-0.0410134,-0.0814589,0.468802,0.506471
816,-0.0569813,0.266117,-0.0565258,-0.172484,0.462232,0.262473
817,-0.0390643,0.305812,-0.061976,-0.211385,0.458961,-0.220227
818,-0.0225612,0.347927,-0.071596,-0.162644,0.456444,-0.239054
819,-0.00665266,0.390463,-0.0762487,-0.0462709,0.468094,0.0498705
820,0.0100666,0.433452,-0.0552757,0.0616285,0.477524,0.507293
821,0.0274111,0.476838,-0.0506053,0.142148,0.471588,0.831056
822,0.0436695,0.520398,-0.0452684,0.160428,0.480144,1
823,0.0572613,0.564191,-0.012878,0.0838984,0.479348,1
824,0.0673736,0.610849,0.000264342,0.00337377,0.470972,0.572568
825,0.0726857,0.65725,0.0176616,-0.0847751,0.476129,0.360351
826,0.0741922,0.70586,0.0295346,-0.128829,0.48285,-0.102522
827,0.0732949,0.752649,0.0451186,-0.136159,0.479736,-0.0779855
828,0.0715156,0.799576,0.0394578,-0.110162,0.491116,-0.249768
829,0.0698736,0.847564,0.0339493,-0.0744667,0.474103,-0.012673
830,0.0689925,0.896753,0.0388828,-0.0293393,0.48983,0.012249
831,0.0688024,0.94388,0.0378077,-0.00967169,0.491511,0.259625
832,0.068639,0.992854,0.0589052,-0.0106016,0.489793,0.192261
833,0.0679409,1.04,0.0581537,-0.0283485,0.48629,0.250235
834,0.0662124,1.0887,0.0565453,-0.0441372,0.492811,0.0699315
835,0.0634088,1.13565,0.0541204,-0.0702266,0.484204,0.0697228
836,0.0594249,1.18583,0.0505034,-0.0759984,0.491337,-0.139462
837,0.0552166,1.23406,0.0467781,-0.0804028,0.487089,-0.0641835
838,0.0510798,1.28315,0.0431165,-0.0636384,0.504989,-0.179997
839,0.0475103,1.33169,0.0402096,-0.0539792,0.48506,-0.0118185
840,0.044431,1.38216,0.0379104,-0.0335422,0.500223,-0.0837647
841,0.0419005,1.43086,0.0363049,-0.032656,0.494106,0.0893644
842,0.0394975,1.48081,0.0349076,-0.0224063,0.502352,-0.03909
843,0.0371098,1.53021,0.0335998,-0.031508,0.491401,0.106081
844,0.0345105,1.58052,0.032121,-0.0267478,0.503048,-0.0708223
845,0.031837,1.62953,0.0305599,-0.0370196,0.496095,0.0666158
846,0.0290194,1.67969,0.0288846,-0.0295461,0.50192,-0.114141
847,0.0262502,1.72929,0.0272166,-0.0374482,0.494623,0.0429561
848,0.0235745,1.77932,0.0256494,-0.0257771,0.504013,-0.134764
849,0.0211104,1.82882,0.0241963,-0.0325765,0.496343,0.0501134
850,0.0188007,1.87914,0.0228986,-0.0200491,0.501661,-0.136617
851,0.0167322,1.92886,0.0216802,-0.0283233,0.498009,0.0616356
