idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
158,10.9012,-0.392237,0.0145512,0.234267,0.786778,0.00331475
159,10.9621,-0.342451,0.0212373,0.234841,0.790776,-0.0304869
160,11.0233,-0.292459,0.0591422,-0.234428,0.796745,-0.0655079
161,11.0853,-0.242346,0.0972081,-0.24089,0.756998,0.992117
162,11.1446,-0.193139,0.132457,-0.205743,0.754411,0.941075
163,11.2016,-0.140772,0.193129,-0.136485,0.73185,0.773801
164,11.2517,-0.0872916,0.269488,-0.064551,0.710046,0.353749
165,11.2986,-0.0312765,0.319531,-0.0237445,0.688627,-0.275137
166,11.3441,0.0258259,0.31708,-0.0165247,0.678138,-1.05803
167,11.3902,0.0824846,0.276252,-0.0423652,0.706962,-1.25
168,11.4387,0.137117,0.212093,-0.10124,0.685783,-1.25
169,11.4911,0.187917,0.145741,-0.194303,0.695414,-1.25
170,11.5458,0.2309,-0.00851202,0.265508,0.695588,-0.947691
171,11.6045,0.268122,-0.0123697,0.17751,0.75998,-1.25
172,11.6702,0.30144,0.00191817,0.0727057,0.712015,-0.869123
173,11.7367,0.327548,0.0211894,-0.00872455,0.745535,-0.557451
174,11.8068,0.349692,0.0394348,-0.0643971,0.729952,-0.302283
175,11.8773,0.368757,0.0573151,-0.0930103,0.727557,-0.181492
176,11.9479,0.386174,0.0722678,-0.110032,0.730038,-0.161988
177,12.0191,0.402527,0.0840308,-0.124791,0.718888,-0.21075
178,12.0894,0.41748,0.0936295,-0.145188,0.719656,-0.270104
179,12.1603,0.431112,0.0994025,-0.165163,0.713553,-0.296577
180,12.2315,0.443083,-0.0242436,0.0807516,0.708952,-0.345365
181,12.3019,0.45295,0.033544,0.0489628,0.737192,-0.40421
182,12.376,0.460966,0.0752141,0.0198659,0.71398,-0.424256
183,12.4473,0.466285,0.102684,-0.0189066,0.733275,-0.502754
184,12.5208,0.468597,0.12136,-0.0652927,0.730811,-0.462493
185,12.5939,0.467641,0.133621,-0.107344,0.720123,-0.445339
186,12.6664,0.463629,0.141304,-0.149849,0.730737,-0.406655
187,12.7392,0.456579,0.145716,-0.18767,0.718071,-0.365627
188,12.8104,0.447185,0.150872,-0.223924,0.716223,-0.354483
189,12.8813,0.435408,0.149181,-0.258638,0.711774,-0.303069
190,12.9542,0.420944,0.145176,-0.28511,0.703265,-0.294469
191,13.0232,0.405284,0.0814047,-0.0300364,0.715465,-0.35995
192,13.0924,0.387341,0.0618797,-0.0621981,0.751953,-1.05407
193,13.1607,0.365906,0.0492736,-0.13137,0.727434,-0.882762
194,13.2286,0.338451,0.0430913,-0.219512,0.743142,-0.663092
195,13.2957,0.305047,0.0437472,-0.288964,0.741891,-0.342768
196,13.3611,0.268346,0.0424936,-0.322165,0.756904,-0.112692
197,13.4262,0.229742,0.0394178,-0.334349,0.756842,-0.0577955
198,13.491,0.190533,0.0343644,-0.34038,0.761094,-0.0832509
199,13.5558,0.150632,0.024301,-0.346007,0.765436,-0.115993
200,13.6207,0.109861,-0.0102024,0.282987,0.768941,-0.166478
201,13.6846,0.0686609,-0.0305906,0.272096,0.772862,-1.25
202,13.7475,0.0256848,-0.0476199,0.226823,0.755359,-1.01088
203,13.8079,-0.0212626,-0.0654811,0.145778,0.761237,-0.862905
204,13.8645,-0.0731533,-0.07969,0.0613666,0.753953,-0.491801
205,13.9165,-0.128009,-0.0927265,0.01174,0.755373,-0.0618476
206,13.9665,-0.184385,-0.099542,-0.000624054,0.749649,0.241411
207,14.0165,-0.240503,-0.0963803,0.0206589,0.744011,0.419197
208,14.0676,-0.294429,-0.0895793,0.0614808,0.743859,0.431424
209,14.1208,-0.346178,-0.0846202,0.103491,0.735496,0.351148
210,14.1756,-0.39538,-0.0291995,-0.029357,0.728851,0.273075
211,14.2312,-0.442368,-0.0425597,-0.00422543,0.727692,0.438179
212,14.2884,-0.48734,-0.0128687,0.0384868,0.725592,0.454248
213,14.3476,-0.529842,0.0186574,0.0812082,0.728044,0.366751
214,14.4086,-0.570174,0.0360208,0.114774,0.727227,0.236845
215,14.4706,-0.608661,0.0459533,0.138079,0.721348,0.14664
216,14.5322,-0.645405,0.0445789,0.150691,0.716286,0.113839
217,14.5942,-0.681448,0.0394473,0.161115,0.702324,0.110686
218,14.6555,-0.716189,0.0321891,0.173602,0.69313,0.127911
219,14.7164,-0.749683,0.0232848,0.185572,0.682641,0.133637
220,14.7767,-0.781919,0.0541747,-0.318273,0.667226,0.144611
221,14.8378,-0.813626,0.00201857,-0.304459,0.722218,1.25
222,14.9,-0.843574,-0.0321843,-0.258495,0.723122,1.25
223,14.9637,-0.869463,-0.0509548,-0.179771,0.720756,1.25
224,15.0309,-0.889721,-0.0565088,-0.077676,0.717612,1.08663
225,15.1013,-0.903146,-0.064977,0.0223823,0.718526,0.795302
226,15.1728,-0.910417,-0.0821459,0.0977004,0.723075,0.504754
227,15.2451,-0.913426,-0.0952416,0.145074,0.719621,0.303016
228,15.3171,-0.913669,-0.107419,0.173461,0.715091,0.225463
229,15.3888,-0.912194,-0.109944,0.190009,0.711933,0.230621
230,15.4599,-0.909168,-0.114778,0.211342,0.706752,0.320361
231,15.531,-0.904346,-0.0501236,0.0594392,0.70515,0.363095
232,15.601,-0.897369,-0.0616845,0.093052,0.724696,0.673229
233,15.6726,-0.886962,-0.0642554,0.147353,0.714765,0.592083
234,15.7422,-0.872658,-0.0713708,0.205276,0.72156,0.502707
235,15.8132,-0.853862,-0.0783961,0.258915,0.721586,0.317011
236,15.882,-0.832363,-0.0761006,0.286874,0.71946,0.20436
237,15.95,-0.809064,-0.07919,0.307815,0.72163,0.202869
238,16.0176,-0.784337,-0.0794319,0.327722,0.711697,0.237788
239,16.0838,-0.758531,-0.0773951,0.351027,0.717207,0.267881
240,16.1498,-0.730892,-0.0470362,-0.135988,0.711506,0.274361
241,16.2145,-0.701733,-0.0208102,-0.108913,0.75574,1.25
242,16.2787,-0.669669,7.18878e-05,-0.053461,0.733958,1.06505
243,16.3404,-0.633119,0.0104621,0.0366349,0.746478,0.897401
244,16.4005,-0.589738,0.0167223,0.116616,0.743724,0.500166
245,16.4556,-0.543534,0.0134657,0.173649,0.759117,0.231745
246,16.5104,-0.493256,0.0108009,0.203569,0.755753,0.00246376
247,16.5652,-0.441207,0.0146403,0.202869,0.759245,-0.102625
248,16.6205,-0.389123,0.0198607,0.193078,0.777136,-0.0952589
249,16.6776,-0.336389,0.0266658,0.183531,0.775758,-0.0986217
250,16.7352,-0.284274,0.0401185,-0.201596,0.785643,-0.115125
251,16.794,-0.232096,0.0783593,-0.212718,0.743672,0.851154
252,16.8517,-0.1803,0.118113,-0.189262,0.741205,0.795259
253,16.9074,-0.126099,0.183313,-0.12987,0.729314,0.652237
254,16.9564,-0.0719408,0.262797,-0.066046,0.707499,0.267981
255,17.0023,-0.0158697,0.305145,-0.034109,0.684062,-0.331145
256,17.0472,0.0406461,0.294439,-0.0387003,0.673822,-1.06545
257,17.0932,0.0963608,0.248641,-0.0734527,0.698284,-1.25
258,17.142,0.149624,0.178905,-0.141226,0.682089,-1.25
259,17.195,0.198512,0.105295,-0.2417,0.691861,-1.24978
260,17.2508,0.23988,-0.0184699,0.234583,0.69023,-0.630387
261,17.3132,0.277524,-0.010575,0.158877,0.749855,-1.23057
262,17.3779,0.309379,0.00582295,0.0586684,0.727325,-0.768902
263,17.4457,0.335734,0.0235679,-0.0135652,0.742473,-0.482625
264,17.5163,0.358576,0.0435176,-0.0587323,0.728791,-0.292128
265,17.5866,0.378604,0.0611159,-0.0867039,0.738028,-0.214737
266,17.658,0.397031,0.0752642,-0.108708,0.730937,-0.202175
267,17.7291,0.413953,0.0869644,-0.127056,0.726645,-0.228156
268,17.8004,0.429489,0.0954368,-0.148316,0.723473,-0.267428
269,17.8714,0.443228,0.103248,-0.176938,0.717748,-0.303775
270,17.9423,0.455059,-0.00622136,0.085119,0.713592,-0.294705
271,18.0131,0.464884,0.0399454,0.0579066,0.738798,-0.457165
272,18.0889,0.472995,0.0760678,0.0230506,0.722456,-0.47436
273,18.1612,0.477907,0.0997363,-0.0167768,0.745914,-0.526483
274,18.1612,0.477907,0.0997363,-0.0167768,0.739102,-0.469285
275,18.3098,0.477684,0.127066,-0.108438,0.719847,-0.4939
276,18.3805,0.47273,0.126374,-0.154532,0.736515,-0.394935
277,18.4535,0.46442,0.13089,-0.191286,0.714091,-0.332997
278,18.5244,0.454047,0.132372,-0.223741,0.712319,-0.352013
279,18.5947,0.441352,0.131208,-0.258229,0.71912,-0.313393
280,18.6652,0.426212,0.082495,-0.00368111,0.702854,-0.306409
281,18.7316,0.409304,0.0660207,-0.0512414,0.752599,-1.09896
282,18.7967,0.387995,0.0550393,-0.134126,0.723399,-0.728841
283,18.8639,0.360219,0.0498949,-0.205983,0.715395,-0.478363
284,18.9245,0.330338,0.0385288,-0.264251,0.737482,-0.251949
285,18.9864,0.295896,0.0396407,-0.30119,0.721784,-0.0761297
286,19.0486,0.259307,0.0387606,-0.310145,0.718686,-0.00513849
287,19.1104,0.222578,0.0354514,-0.310945,0.744339,-0.0292559
288,19.1743,0.184413,0.0339194,-0.316602,0.738572,-0.0866077
289,19.2376,0.146148,0.0281082,-0.324772,0.755721,-0.0958036
290,19.302,0.106448,-0.0131354,0.281602,0.760787,-0.0979104
291,19.3665,0.0658608,-0.0351907,0.271979,0.760207,-1.25
292,19.4294,0.0239618,-0.0603368,0.230187,0.753589,-1.02039
293,19.4899,-0.0214626,-0.0727565,0.153072,0.755598,-0.910057
294,19.5469,-0.0721299,-0.0840574,0.0654587,0.747866,-0.52231
295,19.5988,-0.125687,-0.104562,0.00603103,0.750588,-0.0733674
296,19.6483,-0.181335,-0.111872,-0.0186123,0.742513,0.251791
297,19.6971,-0.237226,-0.110223,-0.00787148,0.734122,0.496949
298,19.7473,-0.291647,-0.101221,0.0373435,0.732175,0.584452
299,19.7996,-0.342794,-0.0930737,0.0949439,0.729385,0.498528
300,19.8544,-0.390979,-0.0482576,-0.0366183,0.720214,0.351198
301,19.9105,-0.436092,-0.0269765,-0.000979956,0.737607,0.549922
302,19.9702,-0.479984,-0.00521783,0.0503601,0.72867,0.465009
303,20.0313,-0.52044,0.00459989,0.0938243,0.737931,0.33892
304,20.0949,-0.558976,-0.000306424,0.135201,0.731326,0.228642
305,20.1586,-0.595012,-0.00305598,0.15675,0.727328,0.106871
306,20.2225,-0.629922,-0.00655304,0.16709,0.721173,0.0900619
307,20.2862,-0.663949,-0.0110736,0.175198,0.706709,0.130741
308,20.349,-0.696669,-0.0165187,0.186887,0.701086,0.180034
309,20.4135,-0.729221,-0.0228211,0.207831,0.685736,0.224468
310,20.4755,-0.759145,0.0262688,-0.280439,0.685707,0.260833
311,20.5379,-0.787523,0.00194822,-0.25639,0.739513,1.25
312,20.6015,-0.813426,-0.0172337,-0.2002,0.714876,1.16401
313,20.6667,-0.834575,-0.040998,-0.110054,0.720778,1.08607
314,20.737,-0.850227,-0.055132,-0.0108585,0.714105,0.770517
315,20.8045,-0.859615,-0.0720436,0.0526239,0.72411,0.503495
316,20.8766,-0.865613,-0.0859153,0.0991657,0.708471,0.343136
317,20.943,-0.868056,-0.0965076,0.146551,0.70841,0.30752
318,21.0141,-0.867902,-0.10697,0.176706,0.703045,0.127701
319,21.0841,-0.866274,-0.112025,0.18411,0.687636,0.177157
320,21.1528,-0.86375,-0.0324836,0.0848281,0.709656,0.273822
321,21.2236,-0.859685,-0.0811171,0.109692,0.688523,0.0465429
322,21.2913,-0.855232,-0.118585,0.100628,0.69144,0.12118
323,21.3602,-0.850717,-0.142088,0.109993,0.684117,0.340538
324,21.4282,-0.844828,-0.153489,0.143082,0.680024,0.559772
325,21.4959,-0.836065,-0.156154,0.195693,0.691279,0.582939
326,21.5635,-0.823525,-0.154205,0.252923,0.680349,0.513587
327,21.6293,-0.807612,-0.15164,0.303251,0.682255,0.400766
328,21.6947,-0.788576,-0.147803,0.344196,0.671246,0.283694
329,21.7584,-0.767563,-0.142198,0.373096,0.666873,0.232009
330,21.8211,-0.745023,-0.0310627,0.121246,0.664356,0.220897
331,21.883,-0.721182,-0.0396198,0.143145,0.699975,1.00693
332,21.9441,-0.694928,-0.043059,0.200373,0.699448,0.917317
333,22.005,-0.663466,-0.0453189,0.285887,0.700886,0.793257
334,22.0642,-0.626468,-0.0468001,0.362227,0.714841,0.508253
335,22.1199,-0.586342,-0.0488983,0.414096,0.733531,0.300226
336,22.1772,-0.541215,-0.0485597,0.445623,0.73278,0.150302
337,22.2336,-0.494517,-0.0443795,0.461349,0.754653,0.12938
338,22.291,-0.445618,-0.0361788,0.474333,0.775205,0.0823192
339,22.3494,-0.39475,-0.0282223,0.480768,0.784475,0.0455945
340,22.4082,-0.342863,-0.0125291,0.485487,0.804716,-0.0275277
341,22.4685,-0.289529,0.00657945,0.483116,0.811916,-0.0911141
342,22.5255,-0.23894,0.0963703,0,0.823017,-0.153984
343,22.5872,-0.184504,0.127514,0,0.74748,0.280194
344,22.6419,-0.135664,0.145911,0,0.776732,0.129343
345,22.6986,-0.0826745,0.16001,0,0.74242,-0.0545201
346,22.749,-0.0342081,0.167838,0,0.723196,-0.324181
347,22.7996,0.0142824,0.166394,0,0.718765,-0.465989
348,22.8532,0.0624312,0.167788,0,0.678651,-0.66334
349,22.9064,0.105201,0.167554,0,0.717083,-0.723373
350,22.9656,0.146521,0.166693,0,0.698502,-0.697926
351,23.0254,0.182672,0.164901,0,0.710198,-0.743207
352,23.0885,0.215362,0.162086,0,0.721478,-0.689938
353,23.1546,0.244309,0.158124,0,0.718044,-0.663214
354,23.222,0.268962,0.152907,0,0.742636,-0.56183
355,23.2931,0.29057,0.146308,0,0.747177,-0.369207
356,23.3621,0.307789,0.139295,0,0.761428,-0.0679608
357,23.4328,0.322883,0.132751,0,0.738898,0.401173
358,23.5035,0.337754,0.125287,0,0.730012,0.601556
max_vel time,3,652000000
tracking time,36,-294000000
