idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
175,12.1223,0.361712,0.207884,0.229056,0.8,-0.169775
176,12.2011,0.376441,0.21935,0.128184,0.8,-0.427781
177,12.2801,0.388988,0.204878,0.0515464,0.8,-0.413049
178,12.3597,0.398515,0.20293,-0.000405529,0.8,-0.341794
179,12.4394,0.405155,0.195756,-0.0492369,0.8,-0.260048
180,12.5194,0.409542,0.0715907,0.116712,0.8,-0.194223
181,12.5994,0.41219,0.083816,0.0426374,0.8,-0.446707
182,12.6794,0.412502,0.0838541,-0.00390151,0.8,-0.40895
183,12.7593,0.409665,0.0808977,-0.0440546,0.8,-0.33776
184,12.8391,0.404085,0.0778841,-0.0842065,0.8,-0.269823
185,12.9186,0.396325,0.0495863,-0.160836,0.8,-0.201923
186,12.9979,0.386704,0.0371371,-0.188916,0.8,-1.06022
187,13.0769,0.374281,0.0511218,-0.14915,0.8,-1.07945
188,13.1552,0.356167,0.0575967,-0.0960117,0.8,-1.02349
189,13.2317,0.3305,0.0692624,-0.0376543,0.8,-0.882966
190,13.304,0.298783,0.0213798,0.113666,0.8,-0.70465
191,13.3751,0.261196,0.0356484,0.12514,0.8,-0.743337
192,13.4434,0.218634,0.0481347,0.101878,0.8,-0.628565
193,13.5071,0.172405,0.0482255,0.0528628,0.8,-0.500236
194,13.5689,0.121461,0.0348625,0.000601359,0.8,-0.372238
195,13.6285,0.0678132,0.0136375,-0.0311164,0.8,-0.0605279
196,13.6867,0.0127652,0.00595798,-0.046886,0.8,0.0328304
