idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
101,13.8005,-0.245537,0.0155155,0.0067883,1.5,-0.00539612
102,13.9505,-0.24712,0.0166974,0.00556588,1.5,0.0174876
103,14.1005,-0.24864,0.0132485,-0.00191508,1.5,0.0104455
104,14.2505,-0.249952,0.0100252,-0.00567022,1.5,0.00431524
105,14.4004,-0.25115,0.00774279,-0.00776231,1.5,-0.0125445
106,14.5504,-0.252393,0.00620445,-0.00477584,1.5,-0.0109518
107,14.7005,-0.253809,0.00622045,-0.00142605,1.5,-0.0101218
108,14.8505,-0.255383,0.000874934,-0.00366466,1.5,-0.0170803
109,15.0005,-0.257151,-0.00161816,-0.00420639,1.5,-0.0129101
110,15.1505,-0.259145,-0.00597765,-0.00379774,1.5,-0.0152981
111,15.3004,-0.261346,-0.013073,0.037722,1.5,-0.0110404
112,15.4504,-0.263746,0.00034864,0.0433025,1.5,0.0422844
113,15.6003,-0.265244,0.00340642,0.0233906,1.5,0.0430655
114,15.7503,-0.265151,0.00637832,0.0157779,1.5,0.0214997
115,15.9003,-0.26452,0.00929638,0.0115499,1.5,0.0161671
116,16.0503,-0.263598,0.0106902,0.00688868,1.5,0.0119757
117,16.2003,-0.262458,0.0117551,0.00244046,1.5,0.00530979
118,16.3503,-0.261177,0.00753442,0.000511853,1.5,-0.00374048
119,16.5003,-0.259868,0.00454498,-0.00025617,1.5,-0.00607788
120,16.6503,-0.258621,0.00429602,-0.0063328,1.5,-0.0143446
121,16.8003,-0.257509,0.00574339,0.0190001,1.5,-0.0193142
122,16.9503,-0.25663,0.00763344,0.00609342,1.5,-0.00229877
123,17.1003,-0.255921,0.00818075,0.00129965,1.5,-0.0156982
124,17.2503,-0.255325,0.00745275,-0.00424577,1.5,-0.0214923
125,17.4003,-0.25499,0.00816055,-0.00875408,1.5,-0.0231193
126,17.5504,-0.254973,0.0038495,-0.00740881,1.5,-0.0260377
127,17.7004,-0.255307,0.00274679,-0.00695868,1.5,-0.0251996
128,17.8504,-0.256013,8.05804e-05,-0.00828108,1.5,-0.0237593
129,18.0004,-0.257081,0.00474715,-0.00498129,1.5,-0.00840613
130,18.1504,-0.258402,0.00322524,-0.00360014,1.5,-0.0148869
131,18.3004,-0.25989,0.013555,0.0134101,1.5,-0.00489433
132,18.4504,-0.261535,0.0216101,0.0162108,1.5,0.0333935
133,18.6004,-0.262686,0.0230967,0.00489876,1.5,0.0376634
134,18.7504,-0.26289,0.0234496,-0.000592924,1.5,0.0246864
135,18.9004,-0.262602,0.023091,-0.00443657,1.5,0.0110159
136,19.0504,-0.262036,0.0185706,-0.00917188,1.5,0.000153602
137,19.2004,-0.261368,0.0180394,-0.00551605,1.5,-0.00182184
138,19.3504,-0.260703,0.0190317,-0.0119278,1.5,-0.0044109
139,19.5004,-0.260075,0.0262368,-0.0179971,1.5,0.00596834
140,19.6504,-0.259439,0.0156766,-0.0111756,1.5,0.00699769
141,19.8004,-0.258704,0.00320143,0.0233615,1.5,0.0045964
142,19.9503,-0.257875,0.00584202,0.0120515,1.5,0.00343243
143,20.1003,-0.25698,0.0031095,0.00252644,1.5,-0.0151906
144,20.2503,-0.256146,0.00474347,-0.000101466,1.5,-0.00936909
145,20.4004,-0.255489,0.00431467,-0.00525563,1.5,-0.00797178
146,20.5504,-0.254956,0.000338917,-0.00863617,1.5,-0.0142224
147,20.7004,-0.254573,-0.00277228,-0.0150131,1.5,-0.0143579
148,20.8504,-0.254393,-0.00518047,-0.016513,1.5,-0.0166116
149,21.0004,-0.254432,-0.00335396,-0.0363542,1.5,-0.0162083
150,21.1504,-0.254706,-0.000566845,-0.0119896,1.5,-0.00473013
151,21.3004,-0.255142,-0.00250383,-0.0132888,1.5,0.00783086
152,21.4504,-0.255571,-0.00449806,-0.0129069,1.5,0.00975638
153,21.6004,-0.255875,-0.00623146,-0.00982981,1.5,0.0148788
154,21.7504,-0.256005,-0.00731808,-0.00434637,1.5,0.0159637
155,21.9004,-0.255912,-0.00737253,0.00392113,1.5,0.0202127
156,22.0504,-0.255558,-0.00599661,0.0146777,1.5,0.0232955
157,22.2003,-0.254889,-0.00281053,0.0280005,1.5,-1.32757e-05
158,22.3503,-0.25402,0.00273716,0.0464172,1.5,0.0137127
tracking time,323,149000000
