idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
215,-0.0786623,0.30302,0.8,0.261964
216,-0.0697778,0.32619,0.8,0.209964
217,-0.0569333,0.34544,0.8,0.0649182
218,-0.0424736,0.35673,0.8,-0.0634243
219,-0.0238632,0.351332,0.8,-0.230186
220,-0.000980893,0.267864,0.8,-0.300229
221,0.0329933,-0.118344,0.8,-0.331293
222,0.0605829,-0.147536,0.8,0.311046
223,0.0765908,-0.127823,0.8,-0.0139222
224,0.0824047,-0.123965,0.8,-0.106255
225,0.081553,-0.133411,0.8,-0.264122
226,0.0765498,-0.157152,0.8,-0.22387
227,0.0644809,-0.175073,0.8,-0.167516
228,0.0547883,-0.193953,0.8,-0.159607
229,0.0463232,-0.207859,0.8,-0.0242154
230,0.0310553,-0.272428,0.8,0.0617086
231,-0.0279097,0.0719435,0.8,0.818762
232,-0.0406247,0.12475,0.8,0.517458
233,-0.0482802,0.171651,0.8,0.524053
234,-0.0561613,0.220977,0.8,0.312879
235,-0.0569592,0.249233,0.8,0.135933
236,-0.0534493,0.261584,0.8,0.0829847
237,-0.0458362,0.269287,0.8,0.023614
238,-0.0359749,0.277808,0.8,-0.0481938
239,-0.0227818,0.273359,0.8,-0.186414
240,-0.00757498,0.235383,0.8,-0.229221
241,0.00696961,-0.113047,0.8,-0.265644
242,0.0269994,-0.137089,0.8,0.213302
243,0.0488042,-0.116203,0.8,-0.0647952
244,0.0581283,-0.120516,0.8,-0.204747
245,0.0608194,-0.137864,0.8,-0.320989
246,0.0645366,-0.166939,0.8,-0.388936
247,0.0672481,-0.202313,0.8,-0.366602
248,0.0645017,-0.23034,0.8,-0.351944
249,0.0652079,-0.262243,0.8,-0.426874
250,0.0684727,-0.368516,0.8,-0.367047
251,0.00514303,-0.0590506,0.8,-0.030442
252,0.0160257,-0.063917,0.8,-0.141692
253,0.0213158,-0.0769118,0.8,-0.0976529
254,0.0231273,-0.0862931,0.8,-0.142855
255,0.0268647,-0.0992337,0.8,-0.19026
256,0.0315679,-0.117476,0.8,-0.195419
257,0.0344894,-0.135228,0.8,-0.194448
258,0.0370568,-0.152904,0.8,-0.214318
259,0.0430741,-0.200514,0.8,-0.225068
260,0.0451398,-0.221092,0.8,-0.286431
261,0.0412643,-0.133392,0.8,-0.282792
262,0.0635118,-0.159053,0.8,-0.592505
263,0.0778365,-0.211585,0.8,-0.462796
264,0.0851204,-0.253826,0.8,-0.377631
265,0.0817388,-0.283264,0.8,-0.295999
266,0.0776088,-0.310319,0.8,-0.321341
267,0.067951,-0.340653,0.8,-0.18151
268,0.0569254,-0.355233,0.8,-0.0765494
269,0.0427971,-0.362333,0.8,0.00583262
270,0.0286327,-0.278105,0.8,0.107736
271,-0.0349928,0.172742,0.8,0.149103
272,-0.06247,0.185869,0.8,-0.665446
273,-0.0810164,0.148899,0.8,-0.108552
274,-0.0905464,0.13973,0.8,0.00635857
275,-0.0932325,0.140031,0.8,0.255667
276,-0.0917351,0.162533,0.8,0.327268
277,-0.0888184,0.18854,0.8,0.33403
278,-0.083296,0.218822,0.8,0.356155
279,-0.0754837,0.249035,0.8,0.299489
280,-0.0676026,0.273282,0.8,0.28637
281,0.0250854,-0.03825,0.8,0.0687942
282,0.0335388,-0.0328335,0.8,-1
283,0.0354919,-0.0792885,0.8,-0.701193
284,0.0343785,-0.14259,0.8,-0.779666
285,0.0339632,-0.21318,0.8,-0.395623
286,0.0289536,-0.246081,0.8,-0.196007
287,0.0264571,-0.264446,0.8,-0.15831
288,0.0193433,-0.277288,0.8,-0.036828
289,0.0123334,-0.284136,0.8,0.013846
290,0.0068566,-0.210616,0.8,0.13342
291,-0.00298379,0.0372296,0.8,0.295727
292,-0.01502,0.0637129,0.8,-0.0154812
293,-0.0273021,0.062204,0.8,0.129197
294,-0.0362525,0.0736289,0.8,0.235207
295,-0.0437764,0.0947279,0.8,0.293773
296,-0.0505989,0.121338,0.8,0.349419
297,-0.0569565,0.15304,0.8,0.363371
298,-0.0651122,0.188115,0.8,0.376484
299,-0.0706713,0.222245,0.8,0.371121
300,-0.0666553,0.303535,0.8,0.413314
301,-0.00222946,0.067852,0.8,0.305195
302,-0.012418,0.0900387,0.8,0.029273
303,-0.0208711,0.0899296,0.8,0.139635
304,-0.0257803,0.102363,0.8,0.169773
305,-0.028994,0.117753,0.8,0.158717
306,-0.031466,0.128432,0.8,0.155014
307,-0.0318346,0.142578,0.8,0.172027
308,-0.0313693,0.158177,0.8,0.145937
309,-0.0302348,0.170271,0.8,0.127576
310,-0.0301933,0.174712,0.8,0.120757
311,-0.00892838,0.0299527,0.8,0.190751
312,-0.0265749,0.0491477,0.8,0.946466
313,-0.0364976,0.115527,0.8,0.567732
314,-0.045246,0.167624,0.8,0.578504
315,-0.0560334,0.220755,0.8,0.395139
316,-0.0612311,0.255839,0.8,0.269067
317,-0.0633598,0.280123,0.8,0.258314
318,-0.0611885,0.305564,0.8,0.227275
319,-0.0573416,0.326421,0.8,0.186168
320,-0.0512235,0.348462,0.8,0.127073
321,-0.0127311,0.0252468,0.8,-0.162709
322,-0.00124082,0.0105209,0.8,-0.246479
323,0.00742415,-0.0118242,0.8,-0.189852
324,0.0165927,-0.0290435,0.8,-0.208576
325,0.0247461,-0.0473383,0.8,-0.237913
326,0.0333009,-0.0688732,0.8,-0.296413
327,0.0454934,-0.0921651,0.8,-0.319739
328,0.0602919,-0.124324,0.8,-0.358399
329,0.067496,-0.157038,0.8,-0.32774
330,0.0726583,-0.310636,0.8,-0.399477
331,0.0115203,-0.0284673,0.8,0.11843
332,0.00167534,-0.0205504,0.8,0.961269
333,-0.00604866,0.0375685,0.8,0.573902
334,-0.0146558,0.0879152,0.8,0.642422
335,-0.0238378,0.14597,0.8,0.440273
336,-0.0284929,0.183242,0.8,0.325213
337,-0.0361413,0.212823,0.8,0.376617
338,-0.0425775,0.246306,0.8,0.314023
339,-0.047125,0.270466,0.8,0.280333
340,-0.0490586,0.294923,0.8,0.303491
341,-0.00422746,0.0551548,0.8,-0.0370339
342,-0.0054733,0.0494683,0.8,-0.535596
343,0.00183953,0.001933,0.8,-0.304882
344,0.00842719,-0.0261942,0.8,-0.194236
345,0.0113049,-0.0416565,0.8,-0.209625
346,0.0200405,-0.0605979,0.8,-0.319746
347,0.0293016,-0.0881446,0.8,-0.326785
348,0.0362813,-0.113426,0.8,-0.363986
349,0.0457928,-0.14658,0.8,-0.475254
350,0.0583921,-0.286259,0.8,-0.475528
351,0.0659282,-0.329397,0.8,0.0392048
352,0.0718473,-0.328641,0.8,-0.15607
353,0.0740666,-0.342373,0.8,-0.272514
tracking time,137,638000000
