idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
177,-0.217867,0.0170082,0.8,-1
178,-0.219192,-0.0785283,0.8,-1
179,-0.226025,-0.173177,0.8,-1
180,-0.221381,-0.254845,0.8,-1
181,-0.129884,0.331089,0.8,-1
182,-0.164358,0.243115,0.8,1
183,-0.170924,0.199826,0.8,0.299907
184,-0.168532,0.207438,0.8,1
185,-0.166197,0.26835,0.8,1
186,-0.158929,0.357736,0.8,1
187,-0.154089,0.448405,0.8,1
188,-0.156919,0.533551,0.8,1
189,-0.157215,0.518724,0.8,1
190,-0.158344,0.555713,0.8,1
191,-0.0926847,0.350168,0.8,0.677102
192,-0.123527,0.413666,0.8,-1
193,-0.146814,0.427808,0.8,-0.203608
194,-0.161078,0.410449,0.8,-1
195,-0.167043,0.347892,0.8,-0.321221
196,-0.159808,0.316321,0.8,-0.494116
197,-0.14637,0.274751,0.8,-0.114282
198,-0.12488,0.262583,0.8,-0.18281
199,-0.100138,0.174228,0.8,-0.0893142
200,-0.0738715,0.0503768,0.8,-0.186111
201,-0.00849261,-0.0208884,0.8,-0.0870914
202,-0.0038101,-0.0287159,0.8,1
203,-0.00129542,0.0116051,0.8,1
204,0.00109061,0.0991688,0.8,1
205,-0.00116514,0.190148,0.8,1
206,-0.00716739,0.279454,0.8,1
207,-0.0165947,0.370209,0.8,1
208,-0.0302343,0.459679,0.8,1
209,-0.0428317,0.539953,0.8,1
210,-0.052345,0.601464,0.8,1
211,-0.0296038,0.245795,0.8,1
212,-0.0512981,0.333604,0.8,-1
213,-0.0852566,0.377044,0.8,-1
214,-0.11909,0.369358,0.8,-1
215,-0.142706,0.309417,0.8,-1
216,-0.161692,0.2197,0.8,-1
217,-0.172212,0.128978,0.8,-1
218,-0.173887,0.0362468,0.8,-1
219,-0.168957,-0.054426,0.8,-1
220,-0.154719,-0.194693,0.8,-1
221,0.00212822,0.0307072,0.8,-1
222,0.00506737,-0.0572006,0.8,1
223,0.0127814,-0.100719,0.8,0.463943
224,0.018876,-0.0933673,0.8,1
225,0.0197753,-0.0335438,0.8,1
226,0.0132355,0.0561946,0.8,1
227,-0.00468426,0.148165,0.8,1
228,-0.0253732,0.238822,0.8,1
229,-0.0544496,0.33049,0.8,1
230,-0.0827682,0.39999,0.8,1
231,-0.06695,0.380045,0.8,1
232,-0.109596,0.470478,0.8,-1
233,-0.150262,0.51378,0.8,-1
234,-0.186347,0.511569,0.8,-1
235,-0.207569,0.453224,0.8,-1
236,-0.218129,0.364273,0.8,-1
237,-0.21781,0.273554,0.8,-1
238,-0.208645,0.182838,0.8,-1
239,-0.192245,0.0968044,0.8,-1
240,-0.170064,-0.112126,0.8,-1
241,-0.0282795,0.0885024,0.8,-1
242,-0.0319353,-0.00202783,0.8,0.323439
243,-0.0219854,-0.045989,0.8,-0.35021
244,-0.0110972,-0.0778814,0.8,0.834819
245,0.00663374,-0.0609772,0.8,-0.113714
246,0.0191858,-0.0701572,0.8,0.895037
247,0.0308022,-0.0332409,0.8,-0.0773387
248,0.0423795,-0.0372511,0.8,0.705092
249,0.0500356,0.00296906,0.8,-0.0994269
250,0.0581479,-0.0269649,0.8,0.404979
251,0.0322775,-0.133666,0.8,0.140939
252,0.0440009,-0.121331,0.8,-0.453644
253,0.059776,-0.155876,0.8,-0.0605905
254,0.0732267,-0.160812,0.8,-0.595337
255,0.0917541,-0.211648,0.8,-0.262823
256,0.106129,-0.233379,0.8,-0.733342
257,0.126812,-0.297347,0.8,-0.528692
258,0.149954,-0.346943,0.8,-0.806381
259,0.173521,-0.419271,0.8,-0.653316
260,0.196077,-0.471201,0.8,-0.94416
261,0.0706793,-0.531324,0.8,-0.739708
262,0.140127,-0.616797,0.8,1
263,0.196098,-0.654914,0.8,1
264,0.233657,-0.642482,0.8,1
265,0.249436,-0.578933,0.8,1
266,0.251072,-0.488362,0.8,1
267,0.240849,-0.397394,0.8,1
268,0.224647,-0.307069,0.8,1
269,0.194786,-0.216284,0.8,1
270,0.160954,-0.0995243,0.8,1
271,-0.00252633,0.116625,0.8,1
272,-0.0274634,0.206101,0.8,-1
273,-0.0578918,0.296837,0.8,-1
274,-0.0938159,0.340299,0.8,-1
275,-0.130709,0.332659,0.8,-1
276,-0.158846,0.27439,0.8,-1
277,-0.176316,0.185186,0.8,-1
278,-0.185944,0.0945548,0.8,-1
279,-0.18895,0.00309264,0.8,-1
280,-0.187572,0.0145355,0.8,-1
281,-0.0727725,0.239967,0.8,-1
282,-0.0914396,0.149417,0.8,-1
283,-0.1006,0.0589239,0.8,-0.655176
284,-0.102121,-0.00267863,0.8,-0.298167
285,-0.0975389,-0.0619758,0.8,-0.111554
286,-0.0731362,-0.0824301,0.8,0.309166
287,-0.0637709,-0.0565484,0.8,0.350041
288,-0.0577586,-0.0248803,0.8,0.282343
289,-0.0657722,-0.0172677,0.8,0.274251
290,-0.0678427,-0.00922991,0.8,0.515902
291,-0.0168539,0.15466,0.8,0.770535
292,-0.0382012,0.223833,0.8,0.70007
293,-0.0593311,0.287544,0.8,0.445606
294,-0.083969,0.32913,0.8,0.360921
295,-0.100263,0.361875,0.8,0.217007
296,-0.106583,0.376402,0.8,0.191106
297,-0.113608,0.393712,0.8,0.255537
298,-0.119343,0.421096,0.8,0.1314
299,-0.120116,0.433125,0.8,0.0369222
300,-0.114806,0.461462,0.8,0.049566
301,-0.0122805,0.118116,0.8,-0.343714
302,-0.0223748,0.0875934,0.8,1
303,-0.022067,0.099801,0.8,0.109097
304,-0.0269806,0.109768,0.8,1
305,-0.0329768,0.169413,0.8,0.556199
306,-0.0417664,0.220155,0.8,0.919596
307,-0.045756,0.29916,0.8,0.374185
308,-0.0622316,0.336542,0.8,0.781348
309,-0.0800512,0.408865,0.8,0.241851
310,-0.102228,0.417135,0.8,0.66345
311,-0.0303948,0.334461,0.8,0.605435
312,-0.0761193,0.3895,0.8,-0.929307
313,-0.111453,0.397275,0.8,0.0979325
314,-0.13565,0.406028,0.8,-0.940515
315,-0.148687,0.41492,0.8,-0.116629
316,-0.151867,0.395949,0.8,-1
317,-0.144148,0.33318,0.8,-0.229025
318,-0.126589,0.309611,0.8,-0.532026
319,-0.0972687,0.258752,0.8,-0.23515
320,-0.0661993,0.229565,0.8,-0.248345
321,0.0200487,-0.0984607,0.8,-0.500073
322,0.0397377,-0.142057,0.8,0.318996
323,0.0535592,-0.136372,0.8,-0.320364
324,0.068632,-0.16385,0.8,0.192166
325,0.0860743,-0.15294,0.8,-0.264106
326,0.0949217,-0.174621,0.8,0.0394764
327,0.10147,-0.172035,0.8,-0.266245
328,0.106203,-0.193309,0.8,-0.114818
329,0.108925,-0.203978,0.8,-0.258345
330,0.106732,-0.323017,0.8,-0.168868
331,-0.00319363,-0.0756362,0.8,1
332,0.00403377,-0.0416974,0.8,1
333,0.0169484,0.0412475,0.8,1
334,0.0292935,0.130696,0.8,1
335,0.0349868,0.221312,0.8,1
336,0.0371404,0.312821,0.8,0.690669
337,0.0337072,0.372525,0.8,0.252445
338,0.0293881,0.397216,0.8,0.0816796
339,0.0370129,0.402261,0.8,-0.119062
340,0.0368268,0.354466,0.8,-0.0870057
341,0.0328173,-0.0949885,0.8,-0.33989
342,0.0463931,-0.127827,0.8,-1
343,0.0588886,-0.208757,0.8,-0.371465
344,0.0736693,-0.24343,0.8,-0.544661
345,0.0840848,-0.292597,0.8,-0.201673
346,0.0855058,-0.309316,0.8,-0.215681
347,0.0900999,-0.327641,0.8,-0.19251
348,0.0900424,-0.343434,0.8,-0.112358
349,0.0888418,-0.354631,0.8,-0.0935863
350,0.0841274,-0.380796,0.8,-0.0202188
tracking time,286,765000000
