idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
214,-0.0148861,0.272702,0.8,0.87022
215,-0.0115638,0.351829,0.8,0.342388
216,-0.00197549,0.385513,0.8,-0.000865245
217,0.00589561,0.386466,0.8,-0.154189
218,0.0179077,0.372619,0.8,-0.292374
219,0.0298552,0.350062,0.8,-0.399937
220,0.0489111,0.282037,0.8,-0.598693
221,0.0354258,-0.148855,0.8,-0.81557
222,0.0595034,-0.222405,0.8,0.811482
223,0.0820712,-0.245619,0.8,0.255075
224,0.0997962,-0.225719,0.8,0.638622
225,0.107692,-0.169402,0.8,0.0460582
226,0.10508,-0.158694,0.8,-0.328807
227,0.0992557,-0.186584,0.8,-0.5435
228,0.0951354,-0.238363,0.8,-0.524627
229,0.0893593,-0.285989,0.8,-0.405106
230,0.0799428,-0.349171,0.8,-0.366972
231,-0.0109865,-0.0509031,0.8,0.589881
232,-0.0063632,-0.0360204,0.8,1
233,0.0111884,0.028897,0.8,1
234,0.0295559,0.119011,0.8,1
235,0.0414665,0.212843,0.8,1
236,0.0526306,0.30341,0.8,0.711001
237,0.0621882,0.369905,0.8,0.0119202
238,0.0677638,0.387033,0.8,-0.347225
239,0.0790785,0.36327,0.8,-0.633712
240,0.0909231,0.302117,0.8,-0.73444
241,0.0526396,-0.367976,0.8,-1
242,0.0959697,-0.458817,0.8,1
243,0.133733,-0.502329,0.8,0.69607
244,0.156028,-0.490485,0.8,1
245,0.167828,-0.432119,0.8,0.751308
246,0.17052,-0.368203,0.8,0.265615
247,0.155549,-0.341345,0.8,-0.141278
248,0.133088,-0.352315,0.8,-0.336026
249,0.109359,-0.380381,0.8,-0.266681
250,0.0857826,-0.282627,0.8,-0.0808664
251,-0.00503437,0.11455,0.8,-0.711725
252,-0.0153611,0.0600604,0.8,-1
253,-0.0218752,-0.0322676,0.8,-0.947981
254,-0.0195172,-0.118255,0.8,-0.428333
255,-0.0123061,-0.164353,0.8,-0.179793
256,-0.00730536,-0.181568,0.8,-0.036228
257,-0.00103972,-0.185164,0.8,-0.0863759
258,0.0041356,-0.191009,0.8,-0.0933573
259,0.00666952,-0.19949,0.8,-0.114575
260,0.00626418,-0.26443,0.8,-0.104888
261,0.0160503,-0.0822168,0.8,0.636563
262,0.0275958,-0.0379117,0.8,-1
263,0.0228041,-0.037698,0.8,-1
264,0.00805236,-0.0865881,0.8,-1
265,-0.00451405,-0.175189,0.8,-1
266,-0.0136167,-0.265751,0.8,-1
267,-0.0249182,-0.355013,0.8,-1
268,-0.0264517,-0.445435,0.8,-0.387427
269,-0.0257182,-0.487166,0.8,0.0575717
270,-0.0285513,-0.505849,0.8,0.286222
271,-0.0223423,0.0747536,0.8,1
272,-0.0327361,0.147781,0.8,0.0284206
273,-0.0436681,0.177355,0.8,0.267681
274,-0.0579673,0.204442,0.8,0.0622253
275,-0.0628335,0.212117,0.8,0.110199
276,-0.0588765,0.220715,0.8,0.204309
277,-0.056583,0.236531,0.8,0.305685
278,-0.0470577,0.261606,0.8,0.303123
279,-0.0420611,0.289081,0.8,0.311634
280,-0.0375095,0.283233,0.8,0.207332
281,0.0201593,-0.0472197,0.8,0.31093
282,0.0210899,-0.0191757,0.8,-1
283,0.0161439,-0.0403382,0.8,-0.903384
284,0.00786061,-0.110193,0.8,-1
285,0.00302296,-0.204875,0.8,-0.714906
286,0.00408391,-0.270577,0.8,-0.288193
287,0.00651754,-0.300354,0.8,-0.0964291
288,0.00746543,-0.309344,0.8,-0.00232397
289,0.00607531,-0.309786,0.8,0.0106809
290,0.00241738,-0.236488,0.8,0.0309516
291,-0.00032047,0.0287826,0.8,-0.221231
292,-0.00193469,0.00734163,0.8,0.703373
293,-0.00435708,0.0314866,0.8,0.55893
294,-0.00854607,0.0816391,0.8,0.772185
295,-0.0263873,0.154323,0.8,0.54479
296,-0.037353,0.20437,0.8,0.360698
297,-0.0506837,0.238216,0.8,0.402724
298,-0.0610258,0.274682,0.8,0.492433
299,-0.0752201,0.316392,0.8,0.574974
300,-0.0818498,0.390626,0.8,0.628015
301,-0.0306656,0.140712,0.8,0.0271156
302,-0.0420758,0.144324,0.8,-0.812255
303,-0.0562228,0.0982769,0.8,-0.19823
304,-0.0616445,0.076208,0.8,-0.110927
305,-0.0620556,0.0660625,0.8,0.162816
306,-0.0631756,0.0841011,0.8,0.232771
307,-0.0594563,0.105149,0.8,0.169179
308,-0.0574391,0.120548,0.8,0.183169
309,-0.0521445,0.13712,0.8,0.166331
310,-0.0403923,0.178717,0.8,0.161592
311,-0.0125676,0.0725285,0.8,-0.494537
312,-0.0224754,0.0404345,0.8,1
313,-0.0245429,0.0512742,0.8,0.998812
314,-0.0229521,0.113875,0.8,1
315,-0.0201713,0.200045,0.8,1
316,-0.0232353,0.290826,0.8,1
317,-0.0222081,0.373333,0.8,0.738483
318,-0.0302824,0.441,0.8,0.589664
319,-0.032534,0.49087,0.8,0.384464
320,-0.0364418,0.510926,0.8,0.375032
321,-0.0094189,0.222508,0.8,-0.535337
322,-0.0249134,0.211202,0.8,-1
323,-0.0389415,0.147992,0.8,-1
324,-0.0389666,0.0574108,0.8,-1
325,-0.0330421,-0.0332191,0.8,-0.558573
326,-0.019679,-0.086243,0.8,-0.366568
327,-0.00409723,-0.118669,0.8,-0.330506
328,0.0129319,-0.148842,0.8,-0.425356
329,0.0301683,-0.190336,0.8,-0.494229
330,0.0445511,-0.325933,0.8,-0.619602
331,0.0205232,-0.159458,0.8,0.262497
332,0.0353231,-0.165438,0.8,1
333,0.047582,-0.120357,0.8,1
334,0.0507879,-0.0320945,0.8,1
335,0.0402788,0.0613138,0.8,1
336,0.02775,0.152055,0.8,1
337,0.00870307,0.24264,0.8,0.854667
338,-0.0162452,0.319499,0.8,0.771636
339,-0.0421521,0.389377,0.8,0.908201
340,-0.0663252,0.547969,0.8,1
341,-0.0638237,0.418029,0.8,-0.165757
342,-0.10885,0.46146,0.8,-1
343,-0.150804,0.456532,0.8,-1
344,-0.181629,0.398176,0.8,-1
345,-0.20211,0.308537,0.8,-1
346,-0.210921,0.215481,0.8,-1
347,-0.215608,0.124714,0.8,-1
348,-0.211035,0.0295104,0.8,-1
349,-0.203137,-0.0612214,0.8,-1
350,-0.189881,-0.285732,0.8,-1
351,-0.0580041,0.683406,0.8,-1
352,-0.0645792,0.592906,0.8,-0.197816
353,-0.0438346,0.548433,0.8,-0.65227
tracking time,143,969000000
