idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
130,8.40824,-2.96226,-0.00710694,0.00685812,1.5,0.0504462
131,8.41362,-2.81241,-0.000940081,0.0218851,1.5,0.1078
132,8.41906,-2.6626,0.0166651,0.0374831,1.5,0.185803
133,8.42243,-2.51242,0.0192994,0.0116801,1.5,0.179374
134,8.42324,-2.36242,0.0195166,-0.00851641,1.5,0.129865
135,8.42189,-2.21221,0.0702551,-0.0308636,1.5,0.0981919
136,8.4189,-2.06224,0.0613675,-0.0663764,1.5,-0.0649089
137,8.41537,-1.91217,0.128385,-0.0994029,1.5,-0.106726
138,8.41268,-1.76219,0.109163,-0.14298,1.5,-0.0802453
139,8.41136,-1.61213,0.111845,-0.167777,1.5,-0.050669
140,8.41103,-1.46209,0.081737,0.607348,1.5,-0.0154553
141,8.41122,-1.31207,0.163119,0.380122,1.5,-0.0244206
142,8.4117,-1.16206,0.276511,0.224974,1.5,-0.02224
143,8.41252,-1.01204,0.28774,-0.0487305,1.5,0.00531074
144,8.41349,-0.862046,0.263196,-0.27128,1.5,0.0116317
145,8.41435,-0.712058,0.203357,-0.428613,1.5,0.0125685
146,8.41503,-0.562069,0.141972,-0.514184,1.5,0.0594651
147,8.41599,-0.412022,0.112666,-0.581237,1.5,0.060464
148,8.41708,-0.262087,0.113741,-0.683597,1.5,0.0646277
149,8.41729,-0.112139,-0.0059024,-0.733683,1.5,0.0790441
150,8.41645,0.0377958,0.506606,1.14921,1.5,0.0400213
151,8.41482,0.187772,0.679257,0.228912,1.5,0.54849
152,8.41063,0.337459,0.559287,-0.765382,1.5,0.615495
153,8.39918,0.488136,0.206353,-0.770933,1.5,0.599852
154,8.37926,0.636992,-0.00221756,-0.525871,1.5,0.512601
155,8.35161,0.785178,-0.0738675,-0.222075,1.5,0.474386
156,8.31756,0.930949,-0.0815605,0.14049,1.5,1.81021
157,8.27408,1.07493,-0.0668881,0.422006,1.5,1.972
158,8.21597,1.21384,-0.0322118,0.4846,1.5,2.1943
159,8.13977,1.34345,0.0291916,0.380878,1.5,2.29845
160,8.04251,1.45781,0.0705863,0.401209,1.5,2.22458
161,7.9247,1.54997,0.120675,0.274577,1.5,2.12322
162,7.79079,1.61701,0.16315,0.157997,1.5,1.75647
163,7.64699,1.65914,0.175463,0.0215523,1.5,1.39834
164,7.49855,1.67992,0.173723,-0.081613,1.5,1.07534
165,7.34869,1.6836,0.159332,-0.157622,1.5,0.844194
166,7.19903,1.67398,0.133713,-0.214327,1.5,0.230902
167,7.05046,1.65522,0.111901,-0.222935,1.5,-0.0162923
168,6.90238,1.63203,0.0783048,-0.222819,1.5,-0.185712
169,6.75394,1.60895,0.0427168,-0.170411,1.5,-0.261095
170,6.60532,1.58893,-0.00681386,-0.0548285,1.5,-0.391669
171,6.45615,1.57326,-0.0125643,-0.0217339,1.5,-0.301155
172,6.30746,1.5628,-0.012423,-0.00409769,1.5,-0.225806
173,6.15743,1.55633,-0.0124459,0.00649114,1.5,-0.144815
174,6.00854,1.55329,-0.00917156,0.0188223,1.5,-0.0911055
175,5.85855,1.55285,-0.0154045,0.0191293,1.5,-0.0201382
176,5.70856,1.55338,-0.00798198,0.0202864,1.5,-0.0517017
177,5.55853,1.55442,-0.00434025,0.0101586,1.5,-0.0317181
178,5.40851,1.55609,-0.00279802,0.0108179,1.5,-0.036782
179,5.2585,1.55826,0.00464737,0.010283,1.5,-0.0312563
180,5.10849,1.56094,0.00638042,0.0121618,1.5,-0.030249
181,4.9585,1.56408,0.0110468,0.0257542,1.5,0.0288488
182,4.80861,1.56724,0.0145478,0.0205352,1.5,0.0561917
183,4.65867,1.56976,0.0185892,0.0136801,1.5,0.0528762
184,4.50873,1.57148,0.014469,0.00437968,1.5,0.0496774
185,4.35877,1.57245,0.00706875,-0.00171105,1.5,0.00467958
186,4.2088,1.57304,0.0155812,-0.00707528,1.5,0.0383528
187,4.05883,1.57346,0.0141541,-0.0123823,1.5,0.0178922
188,3.90884,1.57346,0.016112,-0.00469552,1.5,0.0076989
189,3.75885,1.57325,0.00375573,-0.00775124,1.5,-0.0347213
190,3.60885,1.573,0.00256916,-0.00802529,1.5,-0.0390803
191,3.45882,1.57303,0.00249277,0.00845203,1.5,-0.0438133
192,3.30879,1.57365,0.00358287,0.0066907,1.5,-0.0667288
193,3.15874,1.57505,0.00669274,0.0118637,1.5,0.0142332
194,3.00883,1.57654,0.0076478,3.59635e-05,1.5,0.0629474
195,2.85888,1.57702,0.0121248,-0.0069244,1.5,0.0520675
196,2.70892,1.57664,0.00533128,-0.0107086,1.5,-0.0444685
197,2.55892,1.57595,0.00373494,-0.0103314,1.5,-0.081465
198,2.40886,1.57593,0.00412067,-0.0118369,1.5,-0.0933179
199,2.2588,1.57717,-2.76236e-05,0.00914575,1.5,-0.0302928
200,2.10883,1.57933,0.00174477,0.0144846,1.5,0.0457175
201,1.95889,1.5814,0.00378083,0.0118848,1.5,0.0614931
202,1.80894,1.5827,0.00520981,0.00622417,1.5,0.0640901
203,1.65899,1.5831,0.00566696,-0.00110775,1.5,0.054652
204,1.50904,1.58261,0.00497937,-0.0089334,1.5,0.0361461
205,1.35907,1.58144,0.00313048,-0.0163953,1.5,-0.0533696
206,1.20904,1.58023,0.000558278,-0.0175732,1.5,-0.068766
207,1.05899,1.57981,-0.00212272,-0.0175744,1.5,-0.0698264
208,0.908934,1.58039,-0.00489575,-0.0188081,1.5,-0.0635368
209,0.758891,1.58196,-0.00799699,-0.0220138,1.5,-0.154492
tracking time,135,432000000
