idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
89,11.9918,-0.200909,0.00811722,-0.0154832,1.5,-0.0399255
90,12.1418,-0.199833,0.00818306,-0.00345717,1.5,-0.0417995
91,12.2918,-0.199348,0.00754499,-0.00449225,1.5,-0.0190728
92,12.4418,-0.199327,0.00376474,-0.0111056,1.5,-0.0285538
93,12.5919,-0.199644,0.00207903,-0.0120276,1.5,-0.058025
94,12.7419,-0.200559,0.00037303,-0.00997286,1.5,-0.0573668
95,12.8919,-0.202315,-0.000961674,-0.0071502,1.5,-0.0506095
96,13.042,-0.204873,-0.0019036,-0.00476495,1.5,-0.0359659
97,13.192,-0.208084,-0.00330707,3.45483e-05,1.5,-0.0239115
98,13.3419,-0.211753,-0.00489754,-0.000840773,1.5,-0.0170803
99,13.4919,-0.215734,-0.00991266,-0.00386223,1.5,-0.0290708
100,13.6419,-0.220048,-0.0042519,0.0361473,1.5,-0.0126763
101,13.7918,-0.224687,0.000969834,0.0336502,1.5,0.0588763
102,13.9417,-0.229262,0.00765548,0.0279147,1.5,0.0800515
103,14.0916,-0.233101,0.0090802,0.0146278,1.5,0.069616
104,14.2416,-0.235834,0.00701482,0.00329167,1.5,0.0419113
105,14.3915,-0.237723,0.0142469,0.00222167,1.5,0.0303793
106,14.5415,-0.239068,0.00824906,-0.000319047,1.5,0.023945
107,14.6915,-0.240009,0.00728013,-0.00484756,1.5,0.00356978
108,14.8414,-0.240729,0.00659532,-0.00432628,1.5,-0.00469692
109,14.9914,-0.241447,0.00367352,-0.00636664,1.5,-0.0136004
110,15.1415,-0.242292,0.00605867,0.033277,1.5,-0.0150412
111,15.2915,-0.243345,0.0117248,0.029582,1.5,0.0607701
112,15.4414,-0.243539,0.0133646,0.00982751,1.5,0.0651579
113,15.5913,-0.242013,0.0128154,-0.00434294,1.5,0.000487904
114,15.7413,-0.239887,0.0117671,-0.00956795,1.5,-0.0260901
115,15.8914,-0.237897,0.0168462,-0.0110512,1.5,-0.03119
116,16.0414,-0.236313,0.0150698,-0.0122057,1.5,-0.0266195
117,16.1914,-0.23515,0.0126533,-0.0151174,1.5,-0.0221106
118,16.3414,-0.234343,0.0142604,-0.0130788,1.5,-0.00170433
119,16.4914,-0.233727,0.0113232,-0.0129764,1.5,-2.22852e-05
120,16.6414,-0.233121,0.0056214,0.00301115,1.5,-0.0128963
121,16.7914,-0.232592,0.00567744,-0.00201396,1.5,-0.007011
122,16.9414,-0.232207,0.00273005,-0.0114044,1.5,-0.00507699
123,17.0914,-0.231907,0.000864712,-0.0133634,1.5,-0.0507279
124,17.2415,-0.231925,1.84013e-05,-0.0117873,1.5,-0.0567334
125,17.3915,-0.232664,-0.0015312,-0.00818,1.5,-0.0534583
126,17.5416,-0.234209,-0.00596543,-0.00659657,1.5,-0.0635033
127,17.6916,-0.236604,-0.00938546,-0.00579298,1.5,-0.0577487
128,17.8416,-0.239896,-0.00747584,-0.00142737,1.5,-0.0369271
129,17.9916,-0.243908,-0.00726844,0.00459275,1.5,-0.00954485
130,18.1415,-0.248296,-0.00849885,0.00984437,1.5,-0.0143268
131,18.2915,-0.25286,-1.25708e-05,0.0146024,1.5,0.0332663
132,18.4414,-0.257529,0.00346967,0.0163107,1.5,0.0430537
133,18.5913,-0.261905,0.00573594,0.0133909,1.5,0.0570342
134,18.7412,-0.265567,0.00746603,0.00901863,1.5,0.0538078
135,18.8912,-0.268418,0.00529085,0.00377273,1.5,0.0366483
136,19.0411,-0.27059,0.00569538,0.00120474,1.5,0.0292465
137,19.1911,-0.272271,0.00844668,-0.00180782,1.5,0.031706
138,19.341,-0.273509,0.00808106,-0.00366075,1.5,0.0281571
139,19.491,-0.274306,0.00861633,-0.00537999,1.5,0.0240195
140,19.641,-0.274717,0.0118772,-0.00977389,1.5,0.0236127
141,19.791,-0.274778,0.0103701,-0.0106139,1.5,0.0176319
142,19.941,-0.274532,0.00674797,-0.0116433,1.5,0.00717104
143,20.091,-0.274091,0.00504418,-0.0111911,1.5,-0.00529779
144,20.241,-0.273616,-0.000518478,-0.00958084,1.5,-0.0170907
145,20.391,-0.273285,-0.000272591,-0.00452254,1.5,-0.0186183
146,20.541,-0.273208,-0.000769934,-0.00192255,1.5,-0.00742679
147,20.691,-0.273327,-0.000616601,-0.00100248,1.5,-0.00431985
148,20.841,-0.273533,-0.000723379,-0.000359472,1.5,-0.00376295
149,20.991,-0.2738,-0.00137572,5.33268e-05,1.5,-0.00459223
150,21.141,-0.27413,-0.00132452,0.000680184,1.5,0.00307694
151,21.291,-0.27448,-0.00122829,0.000562393,1.5,0.00480323
152,21.441,-0.274775,-0.00116277,0.000255589,1.5,0.0108662
153,21.591,-0.274963,-0.00118239,-0.000642587,1.5,0.0110456
154,21.741,-0.274992,-0.00133952,-0.00157946,1.5,0.0105052
155,21.891,-0.274864,-0.00163464,-0.00247713,1.5,0.0094326
156,22.041,-0.274589,-0.00205837,-0.00330403,1.5,0.000361219
157,22.191,-0.274227,-0.00255216,-0.00328586,1.5,-0.00217446
tracking time,238,158000000
