idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
215,15.633,-0.836746,-0.0504602,0.262505,0.8,1.24021
216,15.7928,-0.844996,-0.00718229,0.290757,0.8,1.25305
217,15.8733,-0.841511,0.00294193,0.234841,0.8,1.18953
218,15.9519,-0.830208,-0.00631371,0.151043,0.8,1.18953
219,16.0286,-0.81026,-0.0195084,0.0668237,0.8,0.71745
220,16.0286,-0.81026,-0.0136412,0.154214,0.8,0.392996
221,16.176,-0.750907,-0.00300768,0.0587388,0.8,0.561588
222,16.176,-0.750907,0.0075798,0.0691239,0.8,1.19889
223,16.2473,-0.715178,0.00777212,0.0504814,0.8,1.24481
224,16.3158,-0.674431,-0.0446345,-0.144759,0.8,1.1422
225,16.4381,-0.571802,0.0112953,-0.036617,0.8,0.920391
226,16.4381,-0.571802,0.0112953,-0.036617,0.8,0.264261
227,16.5365,-0.445892,0.317571,-0.22626,0.8,0.264261
228,16.5799,-0.378054,0.324948,-0.471582,0.8,-0.291835
229,16.6223,-0.309336,0.275553,-0.578537,0.8,-0.43609
230,16.6223,-0.309336,-0.0648701,1.37286,0.8,-0.474523
231,16.7123,-0.175887,0.364591,1.0659,0.8,-0.485996
232,16.7617,-0.112597,0.314298,0.716216,0.8,-0.294715
233,16.8134,-0.0515435,0.249527,0.387716,0.8,-1.29457
234,16.868,0.00735678,0.0524421,0.135509,0.8,-1.28121
235,16.9274,0.0620216,-0.0779464,0.114339,0.8,-1.16528
236,16.9274,0.0620216,-0.0779464,0.114339,0.8,-0.937081
237,17.0602,0.151189,-0.023704,0.207852,0.8,-0.937081
238,17.1317,0.187151,0.0151018,0.239217,0.8,-0.448884
239,17.2054,0.218018,0.0483215,0.246424,0.8,-0.195726
240,17.2806,0.246226,0.0702775,0.223732,0.8,-0.000218306
241,17.3558,0.273502,0.0294204,0.216223,0.8,0.075995
242,17.4309,0.301025,0.0441891,0.162637,0.8,-0.0743284
243,17.5061,0.32862,0.182074,0.382725,0.8,-0.696531
244,17.5818,0.354488,0.199378,0.281199,0.8,-0.72821
245,17.5818,0.354488,0.199378,0.281199,0.8,-0.647312
246,17.737,0.393267,0.207875,0.169679,0.8,-0.647312
247,17.737,0.393267,0.207875,0.169679,0.8,-0.292834
248,17.816,0.405503,0.208191,0.135487,0.8,-0.292834
249,17.9755,0.420863,0.215273,0.0240536,0.8,-0.112717
250,18.0555,0.425937,0.058937,0.603423,0.8,0.085135
251,18.0555,0.425937,0.058937,0.603423,0.8,0.0865104
252,18.2149,0.436281,0.142894,0.328061,0.8,0.137172
253,18.2945,0.442593,0.165026,0.178887,0.8,-0.911907
254,18.3744,0.448787,0.0683387,-0.154117,0.8,-1.01301
255,18.4546,0.45191,0.0549764,-0.162907,0.8,-1.0139
256,18.5353,0.449224,0.0415861,-0.129787,0.8,-0.909018
257,18.5353,0.449224,0.0415861,-0.129787,0.8,-0.703941
258,18.6145,0.439725,0.0321693,-0.0876307,0.8,-0.703941
259,18.7698,0.404114,0.0420077,-0.0338679,0.8,-0.490313
260,18.7698,0.404114,0.0308238,-0.148355,0.8,-0.101088
261,18.8445,0.37953,0.0192733,-0.108302,0.8,-0.227095
262,18.9935,0.323517,-0.00224611,-0.139769,0.8,-0.0878487
263,19.0677,0.29347,-0.0134882,-0.165868,0.8,-1.34689
264,19.0677,0.29347,-0.0134882,-0.165868,0.8,-1.40408
265,19.1412,0.261559,-0.0188733,-0.149901,0.8,-1.40408
266,19.2128,0.225075,0.0131799,-0.0499808,0.8,-1.36654
267,19.2805,0.181581,0.0614033,0.0364949,0.8,-1.21207
268,19.3421,0.130222,0.0831601,0.0520905,0.8,-0.928067
269,19.4437,0.00918344,-0.184495,0.256363,0.8,-0.556826
270,19.4839,-0.0562888,-0.304863,-1.26165,0.8,0.134752
271,19.5203,-0.123631,-0.560633,-1.16018,0.8,0.418194
272,19.5552,-0.191455,-0.699246,-0.924175,0.8,0.569406
273,19.5552,-0.191455,-0.699246,-0.924175,0.8,1.70994
274,19.5912,-0.258592,-0.713864,-0.540985,0.8,1.70994
275,19.6304,-0.323469,-0.542758,-0.191686,0.8,1.70232
276,19.7272,-0.439772,0.127885,-0.144794,0.8,1.5743
277,19.7272,-0.439772,0.129371,-0.145494,0.8,0.987673
278,19.8587,-0.527861,0.0564704,-0.276049,0.8,0.990901
279,19.9319,-0.560014,0.0173594,-0.320641,0.8,0.178146
280,20.0074,-0.586577,-0.0139373,-0.141028,0.8,-0.12554
281,20.0074,-0.586577,-0.0139373,-0.141028,0.8,-0.244075
282,20.1606,-0.632595,-0.0396934,-0.138154,0.8,-0.244075
283,20.1606,-0.632595,-0.0396934,-0.138154,0.8,0.387826
284,20.313,-0.680671,-0.0533286,-0.0827569,0.8,0.387826
285,20.39,-0.703316,-0.0648694,-0.0914129,0.8,0.492271
286,20.39,-0.703316,-0.0648694,-0.0914129,0.8,0.409229
287,20.546,-0.738854,-0.0901631,-0.103457,0.8,0.409229
288,20.625,-0.752104,-0.10073,-0.0998189,0.8,0.173262
289,20.625,-0.752104,-0.10073,-0.0998189,0.8,0.0590967
290,20.7042,-0.763137,-0.102845,-0.069613,0.8,0.0590967
291,20.8631,-0.783068,-0.108732,0.0017372,0.8,0.0481581
292,20.8631,-0.783068,-0.108732,0.0017372,0.8,0.555676
293,21.0223,-0.800128,-0.104267,0.0477126,0.8,0.555676
294,21.0223,-0.800128,-0.104267,0.0477126,0.8,0.487217
295,21.1824,-0.804506,-0.098828,0.041501,0.8,0.477359
296,21.2625,-0.801174,-0.0964597,0.0408551,0.8,0.206925
297,21.3423,-0.795146,-0.0929677,0.0608345,0.8,0.0715527
298,21.422,-0.788,-0.0869012,0.0950226,0.8,0.000550233
299,21.5016,-0.780577,-0.0776695,0.134575,0.8,-0.0232177
300,21.5016,-0.780577,-0.0776695,0.134575,0.8,-0.0272934
301,21.5813,-0.773218,-0.0569619,-0.545745,0.8,-0.0109698
302,21.6609,-0.766027,-0.0943784,-0.315111,0.8,0.576236
303,21.82,-0.750774,-0.101838,0.123777,0.8,0.657213
304,21.82,-0.750774,-0.101838,0.123777,0.8,1.65605
305,21.9764,-0.720248,-0.0577928,0.237395,0.8,1.65605
306,22.0517,-0.69245,-0.0320495,0.191033,0.8,1.47288
307,22.1209,-0.655286,-0.0220357,0.110846,0.8,1.24663
308,22.1854,-0.60806,-0.020914,0.0483343,0.8,1.07662
309,22.1854,-0.60806,-0.0223664,0.0475135,0.8,0.727497
310,22.2428,-0.554903,-0.0243831,0.0261648,0.8,0.719488
311,22.345,-0.433541,-0.0292802,0.0369503,0.8,0.451627
312,22.345,-0.433541,-0.0292802,0.0369503,0.8,0.018087
313,22.4336,-0.299729,-0.0243694,0.0809672,0.8,0.0347069
314,22.4336,-0.299729,-0.0243694,0.0809672,0.8,-0.866682
315,22.476,-0.231878,-0.0175109,0.0890013,0.8,-0.866682
316,22.5192,-0.164387,-0.00994639,0.0930009,0.8,-0.923438
317,22.5657,-0.0987692,-0.00353652,0.101294,0.8,-0.924889
318,22.6173,-0.0371315,0.00201736,0.118789,0.8,-0.818612
319,22.7353,0.0707066,0.0149027,0.134813,0.8,-0.624375
320,22.7956,0.112737,0.0217807,0.14183,0.8,-0.184552
321,22.8586,0.150228,0.0292673,0.103044,0.8,0.097557
322,22.9226,0.185271,0.0332054,0.0107377,0.8,0.41901
323,22.9869,0.220344,0.0288374,-0.135966,0.8,0.699735
324,23.0509,0.257875,0.0111654,-0.326795,0.8,1.27805
tracking time,175,988000000
