idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
191,0.000806506,-0.026074,0.799879,0.00748276
192,0.00315416,-0.0253647,0.79989,0.128642
193,0.00492138,-0.0138962,0.799804,0.0940731
194,0.00533315,-0.00594458,0.799519,0.04441
195,0.0054456,0.00116255,0.7993,0.0126238
196,0.00506916,0.00270396,0.799641,-0.0212703
197,0.00458207,0.00073729,0.799693,-0.0253721
198,0.00448723,-0.000686247,0.799786,-0.0191072
199,0.00406716,-0.00252628,0.799964,-0.0165958
200,0.00369627,-0.00411525,0.799935,-0.0118607
201,0.00443786,-0.0199897,0.800047,-0.00853325
202,0.00576511,-0.0208002,0.800021,0.0787197
203,0.00663694,-0.0111293,0.799947,0.0563612
204,0.0103035,-0.0057519,0.799347,0.00675644
205,0.00997829,-0.00482688,0.79954,0.00346326
206,0.00946396,-0.00442773,0.799867,-0.00865897
207,0.00337465,0.00013058,0.799521,-0.0159021
208,0.00227365,-0.00136016,0.799882,-0.0771547
209,0.00204675,-0.00734331,0.799832,-0.0612037
210,0.00146551,-0.0132707,0.800009,-0.0388498
211,-0.000498152,-0.0105182,0.800253,-0.0205173
212,0.00171697,-0.0125235,0.800174,0.0456823
213,0.00363616,-0.0114899,0.800187,0.0337571
214,0.00555936,-0.00777201,0.799849,0.0282055
215,0.00639415,-0.00500703,0.79975,0.00647228
216,0.0100742,-0.00477242,0.799841,-0.00965009
217,0.010247,-0.00564644,0.799713,0.00353123
218,0.0101799,-0.00528195,0.7999,-0.00463977
219,0.00914805,-0.00565046,0.799806,-0.0135244
220,0.0086001,-0.00606289,0.799854,-0.0230643
221,0.00868657,-0.0236823,0.799966,-0.027756
222,0.0113499,-0.0263498,0.799965,0.109061
223,0.015412,-0.0116809,0.799823,0.0776127
224,0.015908,-0.00523927,0.799726,0.00828209
225,0.0141983,-0.00231951,0.79985,-0.0200564
226,0.0134675,-0.00407071,0.799922,-0.0515397
227,0.0126169,-0.00877014,0.799659,-0.0494396
228,0.00975218,-0.0094318,0.800002,-0.0405662
229,0.00862978,-0.0133802,0.800012,-0.0663932
230,0.00761587,-0.019791,0.80005,-0.0521144
231,-0.000266647,-0.0149371,0.800267,-0.0345522
232,0.00200954,-0.0183395,0.800335,0.054458
233,0.00328613,-0.00824774,0.800187,0.0432775
234,0.00408729,-0.00369817,0.799514,-0.0159354
235,0.00441212,-0.00500286,0.799698,-0.0322872
236,0.00469947,-0.00558114,0.800088,-0.0304075
237,0.00463873,-0.00852801,0.799748,-0.0376308
238,0.00456487,-0.012165,0.800191,-0.0296006
239,0.00275711,-0.0152846,0.800011,-0.0215413
240,0.0026792,-0.0174269,0.800129,-0.0244062
241,-0.00173193,-0.0133552,0.800153,-0.019632
242,0.00296154,-0.0184887,0.800159,0.0485596
243,0.00448382,-0.0134461,0.800189,0.0742255
244,0.00536766,-0.00625213,0.799599,0.0391171
245,0.001823,-0.00237447,0.799539,0.0076122
246,0.00175534,-0.00158176,0.799638,-0.0290727
247,0.00145699,3.9631e-05,0.799545,-0.0283842
248,0.00366321,-0.00388385,0.799757,-0.0446933
249,0.0034988,-0.00819554,0.799838,-0.0111691
250,0.00344863,-0.0093636,0.800023,-0.00280735
251,0.00808343,-0.0108827,0.799978,-0.00337262
252,0.013161,-0.0142901,0.799969,0.0544736
253,0.0147549,-0.0114317,0.799965,0.0658815
254,0.0144338,-0.00270121,0.799601,0.0400184
255,0.0143058,0.00124993,0.799495,-0.0148942
256,0.0137222,-0.000933631,0.799587,-0.0326913
257,0.0130167,-0.00408252,0.799735,-0.0283833
258,0.00958592,-0.00803751,0.799944,-0.0245654
259,0.00883805,-0.0104166,0.799887,-0.0289074
260,0.0080422,-0.0132062,0.800073,-0.0239885
261,0.00580371,-0.0492421,0.800065,-0.0183656
262,0.016646,-0.0554209,0.799847,0.108128
263,0.0198701,-0.0456679,0.799803,0.133681
264,0.0213492,-0.0326747,0.798905,0.0630521
265,0.0178066,-0.0272057,0.798778,-0.00167374
266,0.016728,-0.0272203,0.79907,-0.0493128
267,0.0205261,-0.0348176,0.799141,-0.0526884
268,0.019084,-0.039922,0.799599,0.00317582
269,0.0173678,-0.0395542,0.799695,0.00269056
270,0.0152043,-0.0392489,0.799623,-0.00848465
271,0.0156465,0,0.799769,-0.0142683
272,0.0161661,0,0.799909,0.0154781
273,0.0175152,0,0.799896,-0.0105192
274,0.0176145,0,0.799851,-0.0150006
275,0.00940113,0,0.799747,-0.0118519
276,0.00743104,0,0.799749,-0.0600789
277,0.00497214,0,0.799142,-0.0335475
278,-0.000930917,0,0.798837,-0.00856583
279,-0.00386392,0,0.798638,0.00355431
280,-0.00890755,0,0.797326,0.0287623
281,-0.0121681,0,0.796396,0.0486429
282,-0.0155187,0,0.795526,0.0781766
283,-0.0189765,0,0.793778,0.104996
284,-0.0225894,0,0.792657,0.12816
285,-0.0263902,0,0.790729,0.148746
286,-0.0303816,0,0.78901,0.168306
tracking time,193,479000000
