idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
343,0.061684,-0.086668,0.787277,0.0105059
344,0.064725,-0.0848462,0.784289,-0.140125
345,0.0652407,-0.0982061,0.783927,-0.213967
346,0.0658055,-0.118241,0.782779,-0.224053
347,0.0638616,-0.139076,0.781384,-0.218968
348,0.0612292,-0.160035,0.778679,-0.203641
349,0.0619703,-0.181797,0.77854,-0.193132
350,0.0135698,0.0413091,0.777794,-0.139834
351,0.00645194,0.0246082,0.787678,-0.472011
352,0.00224305,-0.018169,0.786585,-0.344106
353,0.00216709,-0.0495366,0.7897,-0.202664
354,0.00276421,-0.0685544,0.788411,-0.114172
355,0.00414015,-0.0796204,0.789266,-0.0793139
356,0.006231,-0.0894616,0.789657,-0.0728644
357,0.00814612,-0.0960775,0.78867,-0.0671566
358,0.00994083,-0.102374,0.788303,-0.084157
359,0.00666423,-0.107699,0.787244,-0.100923
360,-0.0126835,0.0383219,0.785615,-0.153834
361,-0.000573624,0.0227213,0.791023,-0.314592
362,0.00983797,-0.00536234,0.78887,-0.263789
363,0.0264437,-0.0339075,0.789357,-0.205292
364,0.0349906,-0.052806,0.788432,-0.0989737
365,0.0420148,-0.0672526,0.787392,-0.102988
366,0.0435176,-0.0735384,0.786184,-0.0999271
367,0.0467057,-0.0827313,0.785731,-0.169398
368,0.0484002,-0.0990466,0.785347,-0.185015
369,0.0492879,-0.11909,0.785988,-0.181623
370,0.0333184,-0.0544522,0.786217,-0.155973
371,0.0400412,-0.0695362,0.787291,-0.262056
372,0.0480375,-0.0961148,0.786726,-0.24332
373,0.0507039,-0.118823,0.789315,-0.190144
374,0.0519421,-0.142041,0.785741,-0.1603
375,0.0518663,-0.158376,0.791258,-0.12929
376,0.0467342,-0.170715,0.788811,-0.114191
377,0.043601,-0.18193,0.789204,-0.147181
378,0.0392914,-0.196294,0.79139,-0.137026
379,0.0305673,-0.208976,0.790737,-0.120162
380,0.00211125,0.094218,0.79379,-0.124202
381,-0.0214572,0.0819928,0.792317,-0.499433
382,-0.0431116,0.0331773,0.791072,-0.306292
383,-0.0540009,0.00175626,0.790611,-0.0594795
384,-0.060019,-0.00447525,0.791675,0.11185
385,-0.062937,0.0059409,0.794115,0.172645
386,-0.0659237,0.0221748,0.79257,0.176683
387,-0.0656001,0.0394951,0.793894,0.156857
388,-0.0642001,0.0548799,0.793198,0.139275
389,-0.0591298,0.0688709,0.793474,0.128178
390,-0.0176805,0.0222557,0.793754,0.133853
391,-0.00735119,0.0352719,0.795219,0.106938
392,0.000805979,0.0457123,0.794923,0.0388574
393,0.0139166,0.0541839,0.796221,-0.0112667
394,0.0185671,0.0535456,0.796177,-0.0289098
395,0.0222224,0.0506676,0.797511,-0.0460576
396,0.0290485,0.0463831,0.79806,-0.0534765
397,0.0312558,0.0410696,0.798578,-0.0362661
398,0.0328259,0.0373877,0.799203,-0.0435715
399,0.0312658,0.0327646,0.799344,-0.053389
400,0.040039,-0.114096,0.799703,-0.0723494
401,0.0484622,-0.121243,0.79657,0.179531
402,0.0534799,-0.0982836,0.796401,0.0997598
403,0.0546058,-0.0928904,0.792308,-0.0574895
404,0.0532987,-0.0979733,0.794367,-0.112845
405,0.050494,-0.109018,0.794374,-0.128707
406,0.0450808,-0.118346,0.794538,-0.12292
407,0.0401953,-0.130558,0.795991,-0.134635
408,0.0347917,-0.143895,0.796255,-0.109208
409,0.0296126,-0.153608,0.797718,-0.0798435
410,0.00609159,0.0726492,0.798502,-0.0580717
411,-0.00894439,0.0667111,0.796341,-0.350862
412,-0.0204638,0.027754,0.795599,-0.218412
413,-0.0256005,0.00173602,0.793761,-0.00695319
414,-0.0298784,0.000139997,0.794275,0.145166
415,-0.0329273,0.0139539,0.793791,0.176283
416,-0.0373632,0.0309858,0.792402,0.163465
417,-0.0394951,0.0456812,0.793437,0.145812
418,-0.0410553,0.0589504,0.791287,0.142681
419,-0.0420386,0.071918,0.791503,0.147807
420,-0.0209403,0.0513035,0.790493,0.150886
421,-0.0246429,0.0648968,0.79072,0.206957
422,-0.0274479,0.0836199,0.789203,0.192574
423,-0.0339169,0.103349,0.791157,0.174175
